광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,자동차탄소포인트제 활성화,2026,25,2,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,자동차탄소포인트제 활성화,2027,25,2,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,자동차탄소포인트제 활성화,2028,25,2,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,자동차탄소포인트제 활성화,2029,25,2,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,자동차탄소포인트제 활성화,2030,25,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,자동차탄소포인트제 활성화,2034,125,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 승용차,2025,15,642,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 승용차,2026,29,642,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 승용차,2027,44,642,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 승용차,2028,58,642,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 승용차,2029,73,642,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 승용차,2030,87,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 승용차,2034,146,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 이륜차,2025,10,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 이륜차,2026,20,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 이륜차,2027,29,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 이륜차,2028,39,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 이륜차,2029,49,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 이륜차,2030,59,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 이륜차,2034,98,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 화물차,2025,32,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 화물차,2026,65,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 화물차,2027,97,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 화물차,2028,129,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 화물차,2029,162,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 화물차,2030,194,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,수송,전기자동차 보급 - 화물차,2034,323,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,전환,태양광 보급 확대,2025,37,480,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,전환,태양광 보급 확대,2026,74,480,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,전환,태양광 보급 확대,2027,111,480,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,전환,태양광 보급 확대,2028,148,480,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,전환,태양광 보급 확대,2029,185,480,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,전환,태양광 보급 확대,2030,222,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,전환,태양광 보급 확대,2034,370,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,공공기관 바이오플라스틱 사용 의무화,2025,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,공공기관 바이오플라스틱 사용 의무화,2026,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,공공기관 바이오플라스틱 사용 의무화,2027,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,공공기관 바이오플라스틱 사용 의무화,2028,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,공공기관 바이오플라스틱 사용 의무화,2029,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,공공기관 바이오플라스틱 사용 의무화,2030,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,공공기관 바이오플라스틱 사용 의무화,2034,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,생활쓰레기 수거환경 개선,2025,0,144,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,생활쓰레기 수거환경 개선,2026,0,144,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,생활쓰레기 수거환경 개선,2027,0,144,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,생활쓰레기 수거환경 개선,2028,0,144,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,생활쓰레기 수거환경 개선,2029,0,144,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,생활쓰레기 수거환경 개선,2030,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,생활쓰레기 수거환경 개선,2034,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,스마트 IoT 종이팩 분리수거 사업 추진,2025,0,48,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,스마트 IoT 종이팩 분리수거 사업 추진,2026,0,48,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,스마트 IoT 종이팩 분리수거 사업 추진,2027,0,48,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,스마트 IoT 종이팩 분리수거 사업 추진,2028,0,48,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,스마트 IoT 종이팩 분리수거 사업 추진,2029,0,48,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,스마트 IoT 종이팩 분리수거 사업 추진,2030,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,스마트 IoT 종이팩 분리수거 사업 추진,2034,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,웹문서 기반 회의 진행 기반 마련,2025,0,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,웹문서 기반 회의 진행 기반 마련,2026,0,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,웹문서 기반 회의 진행 기반 마련,2027,0,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,웹문서 기반 회의 진행 기반 마련,2028,0,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,웹문서 기반 회의 진행 기반 마련,2029,0,8,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,웹문서 기반 회의 진행 기반 마련,2030,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,웹문서 기반 회의 진행 기반 마련,2034,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,페트병 재활용률 향상을 위한 라벨 제거 홍보 사업,2025,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,페트병 재활용률 향상을 위한 라벨 제거 홍보 사업,2026,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,페트병 재활용률 향상을 위한 라벨 제거 홍보 사업,2027,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,페트병 재활용률 향상을 위한 라벨 제거 홍보 사업,2028,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,페트병 재활용률 향상을 위한 라벨 제거 홍보 사업,2029,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,페트병 재활용률 향상을 위한 라벨 제거 홍보 사업,2030,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,폐기물,페트병 재활용률 향상을 위한 라벨 제거 홍보 사업,2034,0,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,숲가꾸기 추진,2025,1694,3300,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,숲가꾸기 추진,2026,3388,3300,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,숲가꾸기 추진,2027,5082,3300,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,숲가꾸기 추진,2028,6776,3300,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,숲가꾸기 추진,2029,8470,3300,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,숲가꾸기 추진,2030,10165,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,숲가꾸기 추진,2034,16941,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,조림 조성 추진,2025,1296,630,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,조림 조성 추진,2026,2592,630,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,조림 조성 추진,2027,3888,630,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,조림 조성 추진,2028,5184,630,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,조림 조성 추진,2029,6480,630,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,조림 조성 추진,2030,7776,0,,,,,,,,,,,,,,,,,
경북,영양군,경북 영양군,흡수원,조림 조성 추진,2034,12960,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,LED보안등 개체공사(읍면동),2025,44,300,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,LED보안등 개체공사(읍면동),2026,87,300,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,LED보안등 개체공사(읍면동),2027,131,300,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,LED보안등 개체공사(읍면동),2028,175,300,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,LED보안등 개체공사(읍면동),2029,218,300,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,LED보안등 개체공사(읍면동),2030,262,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,LED보안등 개체공사(읍면동),2034,436,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가스열펌프(GHP)냉난방기 개조지원사업,2025,0,25,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가스열펌프(GHP)냉난방기 개조지원사업,2026,0,25,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가스열펌프(GHP)냉난방기 개조지원사업,2027,0,25,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가스열펌프(GHP)냉난방기 개조지원사업,2028,0,25,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가스열펌프(GHP)냉난방기 개조지원사업,2029,0,25,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가스열펌프(GHP)냉난방기 개조지원사업,2030,0,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가스열펌프(GHP)냉난방기 개조지원사업,2034,0,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가정용저녹스보일러보급사업,2025,17,31,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가정용저녹스보일러보급사업,2026,34,31,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가정용저녹스보일러보급사업,2027,51,31,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가정용저녹스보일러보급사업,2028,68,31,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가정용저녹스보일러보급사업,2029,85,31,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가정용저녹스보일러보급사업,2030,102,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,가정용저녹스보일러보급사업,2034,171,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,고효율 냉난방기 교체사업,2025,2,59,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,고효율 냉난방기 교체사업,2026,4,59,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,고효율 냉난방기 교체사업,2027,6,59,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,고효율 냉난방기 교체사업,2028,8,59,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,고효율 냉난방기 교체사업,2029,11,59,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,고효율 냉난방기 교체사업,2030,13,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,고효율 냉난방기 교체사업,2034,21,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,농촌LPG소형저장탱크 보급사업,2025,10,731,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,농촌LPG소형저장탱크 보급사업,2026,19,731,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,농촌LPG소형저장탱크 보급사업,2027,29,731,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,농촌LPG소형저장탱크 보급사업,2028,39,731,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,농촌LPG소형저장탱크 보급사업,2029,48,731,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,농촌LPG소형저장탱크 보급사업,2030,58,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,농촌LPG소형저장탱크 보급사업,2034,97,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,도시가스 공급소외지역 지원사업,2025,19,327,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,도시가스 공급소외지역 지원사업,2026,37,327,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,도시가스 공급소외지역 지원사업,2027,56,327,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,도시가스 공급소외지역 지원사업,2028,75,327,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,도시가스 공급소외지역 지원사업,2029,93,327,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,도시가스 공급소외지역 지원사업,2030,112,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,도시가스 공급소외지역 지원사업,2034,186,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,목재펠릿보일러 지원사업,2025,31,18,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,목재펠릿보일러 지원사업,2026,62,18,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,목재펠릿보일러 지원사업,2027,93,18,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,목재펠릿보일러 지원사업,2028,123,18,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,목재펠릿보일러 지원사업,2029,154,18,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,목재펠릿보일러 지원사업,2030,185,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,목재펠릿보일러 지원사업,2034,309,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,열회수형 환기장치 설치지원 사업,2025,0,24,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,열회수형 환기장치 설치지원 사업,2026,0,24,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,열회수형 환기장치 설치지원 사업,2027,0,24,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,열회수형 환기장치 설치지원 사업,2028,0,24,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,열회수형 환기장치 설치지원 사업,2029,0,24,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,열회수형 환기장치 설치지원 사업,2030,0,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,열회수형 환기장치 설치지원 사업,2034,0,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,저소득층 LED조명등 교체지원사업,2025,5,64,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,저소득층 LED조명등 교체지원사업,2026,11,64,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,저소득층 LED조명등 교체지원사업,2027,16,64,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,저소득층 LED조명등 교체지원사업,2028,22,64,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,저소득층 LED조명등 교체지원사업,2029,27,64,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,저소득층 LED조명등 교체지원사업,2030,32,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,저소득층 LED조명등 교체지원사업,2034,54,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,취약지역 도시가스 보급사업,2025,14,250,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,취약지역 도시가스 보급사업,2026,17,250,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,취약지역 도시가스 보급사업,2027,41,250,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,취약지역 도시가스 보급사업,2028,54,250,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,취약지역 도시가스 보급사업,2029,68,250,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,취약지역 도시가스 보급사업,2030,81,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,취약지역 도시가스 보급사업,2034,135,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,탄소포인트제 활성화,2025,1766,68,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,탄소포인트제 활성화,2026,1776,68,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,탄소포인트제 활성화,2027,1787,68,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,탄소포인트제 활성화,2028,1798,68,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,탄소포인트제 활성화,2029,1808,68,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,탄소포인트제 활성화,2030,1819,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,건물,탄소포인트제 활성화,2034,1862,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기농업자재지원,2025,17,30,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기농업자재지원,2026,17,30,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기농업자재지원,2027,17,30,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기농업자재지원,2028,17,30,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기농업자재지원,2029,17,30,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기농업자재지원,2030,17,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기농업자재지원,2034,17,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기질비료지원사업,2025,409,2662,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기질비료지원사업,2026,409,2662,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기질비료지원사업,2027,409,2662,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기질비료지원사업,2028,409,2662,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기질비료지원사업,2029,409,2662,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기질비료지원사업,2030,409,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,유기질비료지원사업,2034,409,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,조사료생산지원사업,2025,2355,40,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,조사료생산지원사업,2026,2355,40,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,조사료생산지원사업,2027,2355,40,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,조사료생산지원사업,2028,2355,40,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,조사료생산지원사업,2029,2355,40,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,조사료생산지원사업,2030,2355,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,조사료생산지원사업,2034,2355,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농법 종합지원,2025,2,19,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농법 종합지원,2026,2,19,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농법 종합지원,2027,2,19,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농법 종합지원,2028,2,19,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농법 종합지원,2029,2,19,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농법 종합지원,2030,2,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농법 종합지원,2034,2,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농산물 생산장려금 지원,2025,6,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농산물 생산장려금 지원,2026,6,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농산물 생산장려금 지원,2027,6,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농산물 생산장려금 지원,2028,6,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농산물 생산장려금 지원,2029,6,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농산물 생산장려금 지원,2030,6,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,친환경농산물 생산장려금 지원,2034,6,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,토양개량,2025,147,236,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,토양개량,2026,147,236,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,토양개량,2027,147,236,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,토양개량,2028,147,236,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,토양개량,2029,147,236,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,토양개량,2030,147,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,농축산,토양개량,2034,147,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,1톤화물차량 전동화 개조 지원사업,2025,4,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,1톤화물차량 전동화 개조 지원사업,2026,7,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,1톤화물차량 전동화 개조 지원사업,2027,11,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,1톤화물차량 전동화 개조 지원사업,2028,14,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,1톤화물차량 전동화 개조 지원사업,2029,18,45,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,1톤화물차량 전동화 개조 지원사업,2030,21,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,1톤화물차량 전동화 개조 지원사업,2034,35,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차 저공해화(LPG엔진교체) - 어린이통학차량,2025,0,3,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차 저공해화(LPG엔진교체) - 어린이통학차량,2026,0,3,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차 저공해화(LPG엔진교체) - 어린이통학차량,2027,0,3,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차 저공해화(LPG엔진교체) - 어린이통학차량,2028,1,3,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차 저공해화(LPG엔진교체) - 어린이통학차량,2029,1,3,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차 저공해화(LPG엔진교체) - 어린이통학차량,2030,1,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차 저공해화(LPG엔진교체) - 어린이통학차량,2034,1,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차저감장치(DPF)부착사업,2025,0,36,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차저감장치(DPF)부착사업,2026,0,33,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차저감장치(DPF)부착사업,2027,0,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차저감장치(DPF)부착사업,2028,0,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차저감장치(DPF)부착사업,2029,0,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차저감장치(DPF)부착사업,2030,0,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,경유차저감장치(DPF)부착사업,2034,0,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 4등급,2025,439,873,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 4등급,2026,811,740,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 4등급,2027,1146,667,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 4등급,2028,1443,592,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 4등급,2029,1704,518,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 4등급,2030,1927,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 4등급,2034,2448,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 5등급,2025,1211,1042,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 5등급,2026,2327,960,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 5등급,2027,3350,880,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 5등급,2028,4280,800,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 5등급,2029,5117,720,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 5등급,2030,5861,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 5등급,2034,7907,0,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 건설기계,2025,26,52,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 건설기계,2026,45,37,,,,,,,,,,,,,,,,,
경북,영주시,경북 영주시,수송,노후경유차폐차지원 - 건설기계,2027,63,37,,,,,,,,,,,,,,,,,
