광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,
부산,남구,부산 남구,폐기물,현수막 친환경화 재활용,2026,2,0,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,폐기물,현수막 친환경화 재활용,2027,2,0,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,폐기물,현수막 친환경화 재활용,2028,2,0,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,폐기물,현수막 친환경화 재활용,2029,2,0,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,폐기물,현수막 친환경화 재활용,2030,2,0,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,폐기물,현수막 친환경화 재활용,2034,7,0,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,공원 관련 사업,2025,45,20,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,공원 관련 사업,2026,55,20,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,공원 관련 사업,2027,66,20,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,공원 관련 사업,2028,84,20,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,공원 관련 사업,2029,102,20,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,공원 관련 사업,2030,120,20,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,공원 관련 사업,2034,660,80,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,도시숲 조성(가로수 심기),2025,260,40,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,도시숲 조성(가로수 심기),2026,269,40,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,도시숲 조성(가로수 심기),2027,278,40,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,도시숲 조성(가로수 심기),2028,287,40,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,도시숲 조성(가로수 심기),2029,296,40,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,도시숲 조성(가로수 심기),2030,305,40,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,도시숲 조성(가로수 심기),2034,1309,160,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,생활 속 도시농업 확산을 위한 상자텃밭 보급,2025,0,30,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,생활 속 도시농업 확산을 위한 상자텃밭 보급,2026,0,30,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,생활 속 도시농업 확산을 위한 상자텃밭 보급,2027,0,30,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,생활 속 도시농업 확산을 위한 상자텃밭 보급,2028,0,30,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,생활 속 도시농업 확산을 위한 상자텃밭 보급,2029,0,30,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,생활 속 도시농업 확산을 위한 상자텃밭 보급,2030,0,30,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,생활 속 도시농업 확산을 위한 상자텃밭 보급,2034,0,120,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,숲가꾸기 사업(간벌 및 가지치기),2025,220,17,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,숲가꾸기 사업(간벌 및 가지치기),2026,232,22,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,숲가꾸기 사업(간벌 및 가지치기),2027,244,22,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,숲가꾸기 사업(간벌 및 가지치기),2028,255,22,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,숲가꾸기 사업(간벌 및 가지치기),2029,267,22,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,숲가꾸기 사업(간벌 및 가지치기),2030,279,22,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,숲가꾸기 사업(간벌 및 가지치기),2034,1236,88,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,식목일 나무심기 행사,2025,27,2040,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,식목일 나무심기 행사,2026,31,2040,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,식목일 나무심기 행사,2027,34,2040,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,식목일 나무심기 행사,2028,38,2040,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,식목일 나무심기 행사,2029,41,2040,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,식목일 나무심기 행사,2030,45,2040,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,식목일 나무심기 행사,2034,216,8160,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,조림 조성,2025,31,6,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,조림 조성,2026,38,8,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,조림 조성,2027,45,8,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,조림 조성,2028,52,8,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,조림 조성,2029,59,8,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,조림 조성,2030,66,8,,,,,,,,,,,,,,,,,
부산,남구,부산 남구,흡수원,조림 조성,2034,331,32,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 가로등 교체,2025,326,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 가로등 교체,2026,361,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 가로등 교체,2027,396,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 가로등 교체,2028,431,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 가로등 교체,2029,466,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 가로등 교체,2030,500,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 가로등 교체,2034,2350,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 보안등 교체,2025,104,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 보안등 교체,2026,114,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 보안등 교체,2027,125,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 보안등 교체,2028,125,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 보안등 교체,2029,125,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 보안등 교체,2030,125,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,LED 보안등 교체,2034,500,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,가정용 저녹스 보일러 보급 사업,2025,1357,90000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,가정용 저녹스 보일러 보급 사업,2026,1431,90000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,가정용 저녹스 보일러 보급 사업,2027,1490,72000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,가정용 저녹스 보일러 보급 사업,2028,1550,72000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,가정용 저녹스 보일러 보급 사업,2029,1599,60000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,가정용 저녹스 보일러 보급 사업,2030,1649,60000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,가정용 저녹스 보일러 보급 사업,2034,7031,204000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,녹색 건축 설계기준 개정(부산시),2025,5462,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,녹색 건축 설계기준 개정(부산시),2026,8263,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,녹색 건축 설계기준 개정(부산시),2027,11065,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,녹색 건축 설계기준 개정(부산시),2028,13866,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,녹색 건축 설계기준 개정(부산시),2029,16668,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,녹색 건축 설계기준 개정(부산시),2030,19469,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,녹색 건축 설계기준 개정(부산시),2034,30675,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,더나눔작은도서관 어린이 복합문화공간 조성,2025,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,더나눔작은도서관 어린이 복합문화공간 조성,2026,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,더나눔작은도서관 어린이 복합문화공간 조성,2027,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,더나눔작은도서관 어린이 복합문화공간 조성,2028,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,더나눔작은도서관 어린이 복합문화공간 조성,2029,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,더나눔작은도서관 어린이 복합문화공간 조성,2030,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,더나눔작은도서관 어린이 복합문화공간 조성,2034,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,도시가스 공급 확대(부산시),2025,429,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,도시가스 공급 확대(부산시),2026,442,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,도시가스 공급 확대(부산시),2027,454,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,도시가스 공급 확대(부산시),2028,467,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,도시가스 공급 확대(부산시),2029,479,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,도시가스 공급 확대(부산시),2030,491,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,도시가스 공급 확대(부산시),2034,2089,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,비산업부문 온실가스 진단 컨설팅,2025,0,1000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,비산업부문 온실가스 진단 컨설팅,2026,0,1000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,비산업부문 온실가스 진단 컨설팅,2027,0,1000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,비산업부문 온실가스 진단 컨설팅,2028,0,1000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,비산업부문 온실가스 진단 컨설팅,2029,0,1000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,비산업부문 온실가스 진단 컨설팅,2030,0,1000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,비산업부문 온실가스 진단 컨설팅,2034,0,4000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정 상가시장 LED 교체,2025,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정 상가시장 LED 교체,2026,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정 상가시장 LED 교체,2027,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정 상가시장 LED 교체,2028,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정 상가시장 LED 교체,2029,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정 상가시장 LED 교체,2030,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정 상가시장 LED 교체,2034,12,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정5동 복합커뮤니티센터 조성,2025,14,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정5동 복합커뮤니티센터 조성,2026,14,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정5동 복합커뮤니티센터 조성,2027,14,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정5동 복합커뮤니티센터 조성,2028,14,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정5동 복합커뮤니티센터 조성,2029,14,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정5동 복합커뮤니티센터 조성,2030,14,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,수정5동 복합커뮤니티센터 조성,2034,56,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,에너지취약시설 성능개선 공모사업 추진,2025,2,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,에너지취약시설 성능개선 공모사업 추진,2026,2,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,에너지취약시설 성능개선 공모사업 추진,2027,2,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,에너지취약시설 성능개선 공모사업 추진,2028,2,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,에너지취약시설 성능개선 공모사업 추진,2029,2,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,에너지취약시설 성능개선 공모사업 추진,2030,2,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,에너지취약시설 성능개선 공모사업 추진,2034,8,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,일자리복합센터 건립,2025,7,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,일자리복합센터 건립,2026,7,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,일자리복합센터 건립,2027,7,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,일자리복합센터 건립,2028,7,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,일자리복합센터 건립,2029,7,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,일자리복합센터 건립,2030,7,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,일자리복합센터 건립,2034,28,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,재활용선별장 시설장비 현대화 사업,2025,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,재활용선별장 시설장비 현대화 사업,2026,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,재활용선별장 시설장비 현대화 사업,2027,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,재활용선별장 시설장비 현대화 사업,2028,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,재활용선별장 시설장비 현대화 사업,2029,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,재활용선별장 시설장비 현대화 사업,2030,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,재활용선별장 시설장비 현대화 사업,2034,4,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,제로에너지 건축물 컨설팅 지원 및 인증취득(부산시),2025,607,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,제로에너지 건축물 컨설팅 지원 및 인증취득(부산시),2026,607,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,제로에너지 건축물 컨설팅 지원 및 인증취득(부산시),2027,809,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,제로에너지 건축물 컨설팅 지원 및 인증취득(부산시),2028,809,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,제로에너지 건축물 컨설팅 지원 및 인증취득(부산시),2029,1011,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,제로에너지 건축물 컨설팅 지원 및 인증취득(부산시),2030,1011,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,제로에너지 건축물 컨설팅 지원 및 인증취득(부산시),2034,5258,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,채식 DAY,2025,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,채식 DAY,2026,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,채식 DAY,2027,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,채식 DAY,2028,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,채식 DAY,2029,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,채식 DAY,2030,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,채식 DAY,2034,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량동 주민복합커뮤니티시설 조성,2025,5,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량동 주민복합커뮤니티시설 조성,2026,5,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량동 주민복합커뮤니티시설 조성,2027,5,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량동 주민복합커뮤니티시설 조성,2028,5,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량동 주민복합커뮤니티시설 조성,2029,5,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량동 주민복합커뮤니티시설 조성,2030,5,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량동 주민복합커뮤니티시설 조성,2034,20,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량전통시장 상인회관 증축공사,2025,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량전통시장 상인회관 증축공사,2026,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량전통시장 상인회관 증축공사,2027,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량전통시장 상인회관 증축공사,2028,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량전통시장 상인회관 증축공사,2029,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량전통시장 상인회관 증축공사,2030,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,초량전통시장 상인회관 증축공사,2034,4,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,취약계층 에너지 복지사업,2025,25,14000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,취약계층 에너지 복지사업,2026,27,14000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,취약계층 에너지 복지사업,2027,30,14000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,취약계층 에너지 복지사업,2028,32,14000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,취약계층 에너지 복지사업,2029,34,14000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,취약계층 에너지 복지사업,2030,37,14000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,취약계층 에너지 복지사업,2034,171,56000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 마을 활성화,2025,103,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 마을 활성화,2026,103,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 마을 활성화,2027,103,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 마을 활성화,2028,103,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 마을 활성화,2029,103,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 마을 활성화,2030,103,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 마을 활성화,2034,412,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 포인트제 운영 활성화,2025,21,27000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 포인트제 운영 활성화,2026,21,27000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 포인트제 운영 활성화,2027,21,27000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 포인트제 운영 활성화,2028,21,27000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 포인트제 운영 활성화,2029,21,27000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 포인트제 운영 활성화,2030,21,27000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,탄소중립 포인트제 운영 활성화,2034,84,108000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,폭염피해 예방을 위한 쿨루프 사업,2025,28,20000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,폭염피해 예방을 위한 쿨루프 사업,2026,30,20000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,폭염피해 예방을 위한 쿨루프 사업,2027,33,20000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,폭염피해 예방을 위한 쿨루프 사업,2028,36,20000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,폭염피해 예방을 위한 쿨루프 사업,2029,39,20000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,폭염피해 예방을 위한 쿨루프 사업,2030,42,20000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,건물,폭염피해 예방을 위한 쿨루프 사업,2034,198,80000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(전기차 승용차),2025,7,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(전기차 승용차),2026,8,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(전기차 승용차),2027,9,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(전기차 승용차),2028,10,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(전기차 승용차),2029,11,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(전기차 승용차),2030,12,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(전기차 승용차),2034,58,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(하이브리드 승용차),2025,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(하이브리드 승용차),2026,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(하이브리드 승용차),2027,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(하이브리드 승용차),2028,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(하이브리드 승용차),2029,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(하이브리드 승용차),2030,1,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차 친환경차 교체(하이브리드 승용차),2034,4,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차량 관리 교육,2025,28,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차량 관리 교육,2026,28,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차량 관리 교육,2027,28,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차량 관리 교육,2028,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차량 관리 교육,2029,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차량 관리 교육,2030,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,관용차량 관리 교육,2034,0,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,노면 청소차량 수소차 전환,2025,3,1670000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,노면 청소차량 수소차 전환,2026,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,노면 청소차량 수소차 전환,2027,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,노면 청소차량 수소차 전환,2028,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,노면 청소차량 수소차 전환,2029,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,노면 청소차량 수소차 전환,2030,3,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,노면 청소차량 수소차 전환,2034,12,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,수소전기차 보급 확대(승용차),2025,182,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,수소전기차 보급 확대(승용차),2026,218,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,수소전기차 보급 확대(승용차),2027,291,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,수소전기차 보급 확대(승용차),2028,328,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,수소전기차 보급 확대(승용차),2029,364,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,수소전기차 보급 확대(승용차),2030,473,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,수소전기차 보급 확대(승용차),2034,3275,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,승용차 요일제,2025,419,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,승용차 요일제,2026,419,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,승용차 요일제,2027,419,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,승용차 요일제,2028,558,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,승용차 요일제,2029,558,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,승용차 요일제,2030,558,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,승용차 요일제,2034,2232,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,자동차 배출가스 관리,2025,213,6247,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,자동차 배출가스 관리,2026,213,6247,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,자동차 배출가스 관리,2027,213,6247,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,자동차 배출가스 관리,2028,213,6247,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,자동차 배출가스 관리,2029,213,6247,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,자동차 배출가스 관리,2030,213,6247,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,자동차 배출가스 관리,2034,852,24988,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기이륜차 구매지원,2025,113,300000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기이륜차 구매지원,2026,120,300000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기이륜차 구매지원,2027,126,300000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기이륜차 구매지원,2028,133,300000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기이륜차 구매지원,2029,139,300000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기이륜차 구매지원,2030,146,300000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기이륜차 구매지원,2034,648,1200000,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기자동차 보급 확대(버스),2025,114,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기자동차 보급 확대(버스),2026,215,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기자동차 보급 확대(버스),2027,337,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기자동차 보급 확대(버스),2028,485,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기자동차 보급 확대(버스),2029,652,0,,,,,,,,,,,,,,,,,
부산,동구,부산 동구,수송,전기자동차 보급 확대(버스),2030,953,0,,,,,,,,,,,,,,,,,
