광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,영농부산물 파쇄,2028,0,105,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,영농부산물 파쇄,2029,0,105,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,영농부산물 파쇄,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,영농부산물 파쇄,2034,0,525,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,저메탄. 저단백질사료 보급,2025,47,432,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,저메탄. 저단백질사료 보급,2026,71,449,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,저메탄. 저단백질사료 보급,2027,94,467,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,저메탄. 저단백질사료 보급,2028,118,486,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,저메탄. 저단백질사료 보급,2029,141,504,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,저메탄. 저단백질사료 보급,2030,165,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,저메탄. 저단백질사료 보급,2034,259,2000,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,친환경 비료 사용 등 친환경 농업 확대,2025,0,10,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,친환경 비료 사용 등 친환경 농업 확대,2026,0,10,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,친환경 비료 사용 등 친환경 농업 확대,2027,0,10,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,친환경 비료 사용 등 친환경 농업 확대,2028,0,10,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,친환경 비료 사용 등 친환경 농업 확대,2029,0,10,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,친환경 비료 사용 등 친환경 농업 확대,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,친환경 비료 사용 등 친환경 농업 확대,2034,0,50,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(규산질),2025,136,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(규산질),2026,84,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(규산질),2027,89,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(규산질),2028,136,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(규산질),2029,84,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(규산질),2030,89,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(규산질),2034,136,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(석회질),2025,36,151,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(석회질),2026,61,113,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(석회질),2027,47,118,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(석회질),2028,36,151,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(석회질),2029,61,113,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(석회질),2030,47,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,농축산,토양개량제 사용(석회질),2034,36,646,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 LPG 엔진교체,2025,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 LPG 엔진교체,2026,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 LPG 엔진교체,2027,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 LPG 엔진교체,2028,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 LPG 엔진교체,2029,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 LPG 엔진교체,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 LPG 엔진교체,2034,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 조기폐차,2025,279,352,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 조기폐차,2026,279,352,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 조기폐차,2027,279,352,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 조기폐차,2028,279,352,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 조기폐차,2029,279,352,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 조기폐차,2030,279,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,경유자동차 조기폐차,2034,279,352,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,수소 승용차 보급,2025,2,670,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,수소 승용차 보급,2026,2,670,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,수소 승용차 보급,2027,2,670,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,수소 승용차 보급,2028,2,670,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,수소 승용차 보급,2029,2,670,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,수소 승용차 보급,2030,2,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,수소 승용차 보급,2034,2,670,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,자동차 탄소중립포인트 가입 확대,2025,23,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,자동차 탄소중립포인트 가입 확대,2026,26,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,자동차 탄소중립포인트 가입 확대,2027,29,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,자동차 탄소중립포인트 가입 확대,2028,32,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,자동차 탄소중립포인트 가입 확대,2029,35,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,자동차 탄소중립포인트 가입 확대,2030,38,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,자동차 탄소중립포인트 가입 확대,2034,50,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 승용차 보급,2025,49,1800,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 승용차 보급,2026,49,1800,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 승용차 보급,2027,49,1800,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 승용차 보급,2028,49,1800,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 승용차 보급,2029,49,1800,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 승용차 보급,2030,49,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 승용차 보급,2034,49,1800,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 화물차 보급,2025,22,1266,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 화물차 보급,2026,22,1266,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 화물차 보급,2027,22,1266,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 화물차 보급,2028,22,1266,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 화물차 보급,2029,22,1266,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 화물차 보급,2030,22,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기 화물차 보급,2034,22,1266,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기오토바이 보급 확대,2025,3,32,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기오토바이 보급 확대,2026,3,32,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기오토바이 보급 확대,2027,3,32,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기오토바이 보급 확대,2028,3,32,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기오토바이 보급 확대,2029,3,32,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기오토바이 보급 확대,2030,3,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,수송,전기오토바이 보급 확대,2034,3,32,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(건물지원사업),2025,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(건물지원사업),2026,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(건물지원사업),2027,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(건물지원사업),2028,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(건물지원사업),2029,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(건물지원사업),2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(건물지원사업),2034,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(융복합지원사업),2025,556,1731,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(융복합지원사업),2026,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(융복합지원사업),2027,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(융복합지원사업),2028,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(융복합지원사업),2029,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(융복합지원사업),2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(융복합지원사업),2034,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(주택지원사업),2025,24,16,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(주택지원사업),2026,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(주택지원사업),2027,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(주택지원사업),2028,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(주택지원사업),2029,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(주택지원사업),2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,전환,태양광 발전(주택지원사업),2034,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,1회용품 사용저감 우수업소 선정,2025,0,1,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,1회용품 사용저감 우수업소 선정,2026,0,1,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,1회용품 사용저감 우수업소 선정,2027,0,1,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,1회용품 사용저감 우수업소 선정,2028,0,1,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,1회용품 사용저감 우수업소 선정,2029,0,1,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,1회용품 사용저감 우수업소 선정,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,1회용품 사용저감 우수업소 선정,2034,0,5,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,영농폐기물 처리 지원,2025,0,63,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,영농폐기물 처리 지원,2026,0,63,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,영농폐기물 처리 지원,2027,0,63,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,영농폐기물 처리 지원,2028,0,63,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,영농폐기물 처리 지원,2029,0,63,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,영농폐기물 처리 지원,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,영농폐기물 처리 지원,2034,0,315,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,일회용품 없는 친환경 축제 추진,2025,0,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,일회용품 없는 친환경 축제 추진,2026,0,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,일회용품 없는 친환경 축제 추진,2027,0,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,일회용품 없는 친환경 축제 추진,2028,0,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,일회용품 없는 친환경 축제 추진,2029,0,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,일회용품 없는 친환경 축제 추진,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,일회용품 없는 친환경 축제 추진,2034,0,300,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,재활용품 교환사업 추진,2025,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,재활용품 교환사업 추진,2026,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,재활용품 교환사업 추진,2027,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,재활용품 교환사업 추진,2028,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,재활용품 교환사업 추진,2029,0,3,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,재활용품 교환사업 추진,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,재활용품 교환사업 추진,2034,0,13,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,종이팩 재활용 확대,2025,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,종이팩 재활용 확대,2026,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,종이팩 재활용 확대,2027,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,종이팩 재활용 확대,2028,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,종이팩 재활용 확대,2029,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,종이팩 재활용 확대,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,종이팩 재활용 확대,2034,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,투명페트병 무인회수기 운영,2025,0,4,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,투명페트병 무인회수기 운영,2026,0,4,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,투명페트병 무인회수기 운영,2027,0,4,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,투명페트병 무인회수기 운영,2028,0,4,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,투명페트병 무인회수기 운영,2029,0,4,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,투명페트병 무인회수기 운영,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,투명페트병 무인회수기 운영,2034,0,18,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,폐기물 배출 교육 확대,2025,0,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,폐기물 배출 교육 확대,2026,0,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,폐기물 배출 교육 확대,2027,0,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,폐기물 배출 교육 확대,2028,0,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,폐기물 배출 교육 확대,2029,0,2,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,폐기물 배출 교육 확대,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,폐기물 배출 교육 확대,2034,0,10,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,하수처리수 재이용,2025,806,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,하수처리수 재이용,2026,806,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,하수처리수 재이용,2027,806,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,하수처리수 재이용,2028,806,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,하수처리수 재이용,2029,806,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,하수처리수 재이용,2030,806,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,폐기물,하수처리수 재이용,2034,806,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,경제림 조성사업,2025,72,31,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,경제림 조성사업,2026,72,31,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,경제림 조성사업,2027,72,31,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,경제림 조성사업,2028,72,31,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,경제림 조성사업,2029,72,31,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,경제림 조성사업,2030,72,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,경제림 조성사업,2034,72,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,도시 가로수 심기,2025,1,48,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,도시 가로수 심기,2026,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,도시 가로수 심기,2027,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,도시 가로수 심기,2028,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,도시 가로수 심기,2029,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,도시 가로수 심기,2030,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,도시 가로수 심기,2034,0,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,"미이용 산림바이오매스 목재연료(목재첼릿, 목재칩) 활용",2025,605,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,"미이용 산림바이오매스 목재연료(목재첼릿, 목재칩) 활용",2026,605,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,"미이용 산림바이오매스 목재연료(목재첼릿, 목재칩) 활용",2027,605,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,"미이용 산림바이오매스 목재연료(목재첼릿, 목재칩) 활용",2028,605,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,"미이용 산림바이오매스 목재연료(목재첼릿, 목재칩) 활용",2029,605,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,"미이용 산림바이오매스 목재연료(목재첼릿, 목재칩) 활용",2030,605,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,"미이용 산림바이오매스 목재연료(목재첼릿, 목재칩) 활용",2034,605,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,큰나무 공익조림 사업,2025,51,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,큰나무 공익조림 사업,2026,51,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,큰나무 공익조림 사업,2027,51,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,큰나무 공익조림 사업,2028,51,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,큰나무 공익조림 사업,2029,51,60,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,큰나무 공익조림 사업,2030,51,0,,,,,,,,,,,,,,,,
충북,증평군,충북 증평군,흡수원,큰나무 공익조림 사업,2034,51,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,건물 및 가정용 수소연료전지 보급,2030,5138,20000,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,건물 및 가정용 수소연료전지 보급,2034,10276,40000,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,고효율 LED 교체 지원,2025,229,14,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,고효율 LED 교체 지원,2026,2,15,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,고효율 LED 교체 지원,2027,2,15,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,고효율 LED 교체 지원,2028,2,15,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,고효율 LED 교체 지원,2029,2,15,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,고효율 LED 교체 지원,2030,2,3,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,고효율 LED 교체 지원,2034,10,12,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,공공부문 그린리모델링 지원,2025,24,620,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,공공부문 그린리모델링 지원,2026,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,공공부문 그린리모델링 지원,2027,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,공공부문 그린리모델링 지원,2028,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,공공부문 그린리모델링 지원,2029,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,공공부문 그린리모델링 지원,2030,1,99,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,공공부문 그린리모델링 지원,2034,2,396,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,도시가스 공급확충,2025,258,905,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,도시가스 공급확충,2026,20,1100,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,도시가스 공급확충,2027,20,1100,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,도시가스 공급확충,2028,20,1100,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,도시가스 공급확충,2029,20,1100,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,도시가스 공급확충,2030,20,1100,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,도시가스 공급확충,2034,79,4400,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,목재펠릿보일러 보급,2025,840,83,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,목재펠릿보일러 보급,2026,99,83,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,목재펠릿보일러 보급,2027,99,83,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,목재펠릿보일러 보급,2028,99,83,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,목재펠릿보일러 보급,2029,99,83,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,목재펠릿보일러 보급,2030,99,83,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,목재펠릿보일러 보급,2034,395,332,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,소형 LPG탱크 보급,2025,17,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,소형 LPG탱크 보급,2026,17,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,소형 LPG탱크 보급,2027,17,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,소형 LPG탱크 보급,2028,17,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,소형 LPG탱크 보급,2029,17,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,소형 LPG탱크 보급,2030,17,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,소형 LPG탱크 보급,2034,17,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,신척산단 수소연료전지 보급,2025,50866,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,신척산단 수소연료전지 보급,2026,50866,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,신척산단 수소연료전지 보급,2027,50866,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,신척산단 수소연료전지 보급,2028,50866,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,신척산단 수소연료전지 보급,2029,50866,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,신척산단 수소연료전지 보급,2030,50866,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,신척산단 수소연료전지 보급,2034,50866,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 난방기기 1시간 운휴,2025,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 난방기기 1시간 운휴,2026,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 난방기기 1시간 운휴,2027,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 난방기기 1시간 운휴,2028,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 난방기기 1시간 운휴,2029,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 난방기기 1시간 운휴,2030,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 난방기기 1시간 운휴,2034,0,0,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 냉방기기 1시간 운휴,2025,1,8,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 냉방기기 1시간 운휴,2026,1,8,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 냉방기기 1시간 운휴,2027,1,9,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 냉방기기 1시간 운휴,2028,1,9,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 냉방기기 1시간 운휴,2029,1,10,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 냉방기기 1시간 운휴,2030,1,10,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,일과중 냉방기기 1시간 운휴,2034,2,40,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,저녹스보일러 보급,2025,371,6,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,저녹스보일러 보급,2026,5,6,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,저녹스보일러 보급,2027,5,6,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,저녹스보일러 보급,2028,5,6,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,저녹스보일러 보급,2029,5,6,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,저녹스보일러 보급,2030,5,6,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,저녹스보일러 보급,2034,18,24,,,,,,,,,,,,,,,,
충북,진천군,충북 진천군,건물,절수기기 보급,2025,52,10,,,,,,,,,,,,,,,,
