광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,수소차 보급(승용차)[보급대수],2030,1,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,수소차 보급(승용차)[보급대수],2030,12368,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,수소차 보급(승용차)[보급대수],2034,49476,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2025,279,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2025,547,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2026,297,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2026,547,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2027,314,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2027,547,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2028,331,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2028,547,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2029,348,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2029,547,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2030,366,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2030,547,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,승용차 요일제 추진[운영대수],2034,3824,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자동차 마일리지(탄소중립포인트),2025,136,16,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자동차 마일리지(탄소중립포인트),2026,154,19,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자동차 마일리지(탄소중립포인트),2027,174,21,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자동차 마일리지(탄소중립포인트),2028,196,24,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자동차 마일리지(탄소중립포인트),2029,222,27,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자동차 마일리지(탄소중립포인트),2030,251,30,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자동차 마일리지(탄소중립포인트),2034,1372,166,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자전거 도로 인프라 구축,2025,373,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자전거 도로 인프라 구축,2026,373,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자전거 도로 인프라 구축,2027,373,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자전거 도로 인프라 구축,2028,373,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자전거 도로 인프라 구축,2029,373,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자전거 도로 인프라 구축,2030,373,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,자전거 도로 인프라 구축,2034,1492,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2025,13,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2025,10893,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2026,15,80,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2026,24958,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2027,17,120,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2027,43388,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2028,21,160,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2028,74428,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2029,23,148,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2029,114198,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2030,27,160,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2030,155908,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(승용차)[보급대수],2034,1046700,640,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2025,4,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2025,6896,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2026,4,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2026,24136,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2027,4,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2027,47841,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2028,4,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2028,78011,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2029,4,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2029,112491,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2030,4,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2030,153436,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,전기차 보급(화물차)[보급대수],2034,614030,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,친환경 운전문화 확산[승용차],2025,3061,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,친환경 운전문화 확산[승용차],2026,3061,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,친환경 운전문화 확산[승용차],2027,3061,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,친환경 운전문화 확산[승용차],2028,3061,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,친환경 운전문화 확산[승용차],2029,3061,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,친환경 운전문화 확산[승용차],2030,3061,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,수송,친환경 운전문화 확산[승용차],2034,12244,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,"수소연료전지(LNG, 메탄, LPG)[사용량(LNG)]",2025,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,"수소연료전지(LNG, 메탄, LPG)[사용량(LNG)]",2026,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,"수소연료전지(LNG, 메탄, LPG)[사용량(LNG)]",2027,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,"수소연료전지(LNG, 메탄, LPG)[사용량(LNG)]",2028,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,"수소연료전지(LNG, 메탄, LPG)[사용량(LNG)]",2029,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,"수소연료전지(LNG, 메탄, LPG)[사용량(LNG)]",2030,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,"수소연료전지(LNG, 메탄, LPG)[사용량(LNG)]",2034,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양광 발전[시설용량],2025,975,25,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양광 발전[시설용량],2026,996,25,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양광 발전[시설용량],2027,1018,25,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양광 발전[시설용량],2028,1040,25,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양광 발전[시설용량],2029,1061,25,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양광 발전[시설용량],2030,1083,25,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양광 발전[시설용량],2034,4547,100,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양열 시스템 보급 확대[설치면적(평판형)],2025,34,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양열 시스템 보급 확대[설치면적(평판형)],2026,34,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양열 시스템 보급 확대[설치면적(평판형)],2027,34,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양열 시스템 보급 확대[설치면적(평판형)],2028,34,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양열 시스템 보급 확대[설치면적(평판형)],2029,34,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양열 시스템 보급 확대[설치면적(평판형)],2030,34,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,전환,태양열 시스템 보급 확대[설치면적(평판형)],2034,136,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2025,3643,1165,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2026,4344,1165,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2027,5045,1165,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2028,5745,1165,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2029,6446,1165,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2030,7147,1165,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2034,35598,4660,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2025,234,180,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2026,309,180,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2027,383,180,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2028,457,180,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2029,532,180,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2030,606,180,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,2034,3169,720,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2025,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2026,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2027,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2028,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2029,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2030,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2034,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(커피찌꺼기)]",2025,0,1,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(커피찌꺼기)]",2026,0,1,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(커피찌꺼기)]",2027,0,1,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(커피찌꺼기)]",2028,0,1,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(커피찌꺼기)]",2029,0,1,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(커피찌꺼기)]",2030,0,1,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(커피찌꺼기)]",2034,0,4,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,지방세 종이 고지서의 전자 고지서 대체[건당],2025,1,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,지방세 종이 고지서의 전자 고지서 대체[건당],2026,1,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,지방세 종이 고지서의 전자 고지서 대체[건당],2027,1,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,지방세 종이 고지서의 전자 고지서 대체[건당],2028,1,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,지방세 종이 고지서의 전자 고지서 대체[건당],2029,1,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,지방세 종이 고지서의 전자 고지서 대체[건당],2030,1,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,지방세 종이 고지서의 전자 고지서 대체[건당],2034,4,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,현수막 업사이클링[kg],2025,50,12,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,현수막 업사이클링[kg],2026,50,12,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,현수막 업사이클링[kg],2027,50,14,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,현수막 업사이클링[kg],2028,50,14,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,현수막 업사이클링[kg],2029,50,16,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,현수막 업사이클링[kg],2030,50,16,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,현수막 업사이클링[kg],2034,200,76,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2025,0,71,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2025,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2026,0,71,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2026,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2027,0,71,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2027,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2028,0,71,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2028,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2029,0,71,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2029,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2030,0,71,,,,,,,,,,,,,,,,,
인천,부평구,부평구,폐기물,,2030,0,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2025,580,2302,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2026,870,2302,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2027,1160,2302,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2028,1449,2302,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2029,1739,2302,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2030,2029,2302,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2034,11016,9208,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,근린공원(도시공원) 조성,2025,4104,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,근린공원(도시공원) 조성,2026,4289,3925,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,근린공원(도시공원) 조성,2027,4289,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,근린공원(도시공원) 조성,2028,4289,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,근린공원(도시공원) 조성,2029,4289,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,근린공원(도시공원) 조성,2030,4289,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,근린공원(도시공원) 조성,2034,17156,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,녹지면적 확충,2025,145,16256,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,녹지면적 확충,2026,145,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,녹지면적 확충,2027,145,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,녹지면적 확충,2028,145,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,녹지면적 확충,2029,145,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,녹지면적 확충,2030,145,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,녹지면적 확충,2034,580,0,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,생활 속 미니 텃밭을 활용한 도시농업 활성화[고구마 재배 면적당],2025,17,407,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,생활 속 미니 텃밭을 활용한 도시농업 활성화[고구마 재배 면적당],2026,17,407,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,생활 속 미니 텃밭을 활용한 도시농업 활성화[고구마 재배 면적당],2027,17,407,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,생활 속 미니 텃밭을 활용한 도시농업 활성화[고구마 재배 면적당],2028,17,407,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,생활 속 미니 텃밭을 활용한 도시농업 활성화[고구마 재배 면적당],2029,17,407,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,생활 속 미니 텃밭을 활용한 도시농업 활성화[고구마 재배 면적당],2030,17,407,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,생활 속 미니 텃밭을 활용한 도시농업 활성화[고구마 재배 면적당],2034,68,1628,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,조림조성(면적)[조성면적(임령10년)],2025,72,24,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,조림조성(면적)[조성면적(임령10년)],2026,86,24,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,조림조성(면적)[조성면적(임령10년)],2027,100,24,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,조림조성(면적)[조성면적(임령10년)],2028,114,24,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,조림조성(면적)[조성면적(임령10년)],2029,128,24,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,조림조성(면적)[조성면적(임령10년)],2030,141,24,,,,,,,,,,,,,,,,,
인천,부평구,부평구,흡수원,조림조성(면적)[조성면적(임령10년)],2034,704,96,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,가정용 친환경보일러 보급,2025,9455,186,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,가정용 친환경보일러 보급,2026,9621,186,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,가정용 친환경보일러 보급,2027,9787,186,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,가정용 친환경보일러 보급,2028,9954,186,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,가정용 친환경보일러 보급,2029,10120,186,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,가정용 친환경보일러 보급,2030,10286,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,가정용 친환경보일러 보급,2034,10950,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,골목길 불 밝혀서 안전한거리 만들기,2025,287,300,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,골목길 불 밝혀서 안전한거리 만들기,2026,319,300,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,골목길 불 밝혀서 안전한거리 만들기,2027,350,300,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,골목길 불 밝혀서 안전한거리 만들기,2028,391,300,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,골목길 불 밝혀서 안전한거리 만들기,2029,414,300,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,골목길 불 밝혀서 안전한거리 만들기,2030,445,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,골목길 불 밝혀서 안전한거리 만들기,2034,571,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,공공부문 온실가스 목표관리제,2025,608,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,공공부문 온실가스 목표관리제,2026,696,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,공공부문 온실가스 목표관리제,2027,804,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,공공부문 온실가스 목표관리제,2028,948,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,공공부문 온실가스 목표관리제,2029,1124,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,공공부문 온실가스 목표관리제,2030,1496,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,공공부문 온실가스 목표관리제,2034,2136,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,도시가스 공급확대,2025,6399,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,도시가스 공급확대,2026,7029,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,도시가스 공급확대,2027,7479,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,도시가스 공급확대,2028,7929,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,도시가스 공급확대,2029,8199,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,도시가스 공급확대,2030,8379,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,도시가스 공급확대,2034,8379,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,빗물재이용 시설 도입,2025,4,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,빗물재이용 시설 도입,2026,4,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,빗물재이용 시설 도입,2027,4,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,빗물재이용 시설 도입,2028,4,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,빗물재이용 시설 도입,2029,4,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,빗물재이용 시설 도입,2030,4,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,빗물재이용 시설 도입,2034,4,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,신규건축물 ZEB 확대,2025,25052,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,신규건축물 ZEB 확대,2026,27094,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,신규건축물 ZEB 확대,2027,29136,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,신규건축물 ZEB 확대,2028,31177,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,신규건축물 ZEB 확대,2029,33219,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,신규건축물 ZEB 확대,2030,35261,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,신규건축물 ZEB 확대,2034,43427,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,중수도 이용 확대,2025,167,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,중수도 이용 확대,2026,167,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,중수도 이용 확대,2027,168,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,중수도 이용 확대,2028,168,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,중수도 이용 확대,2029,168,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,중수도 이용 확대,2030,168,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,중수도 이용 확대,2034,169,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,취약계층 LED 조명교체,2025,226,78,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,취약계층 LED 조명교체,2026,235,78,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,취약계층 LED 조명교체,2027,244,78,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,취약계층 LED 조명교체,2028,253,78,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,취약계층 LED 조명교체,2029,262,78,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,취약계층 LED 조명교체,2030,271,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,취약계층 LED 조명교체,2034,307,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,친환경 고효율 도로조명 정비사업,2025,530,340,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,친환경 고효율 도로조명 정비사업,2026,587,340,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,친환경 고효율 도로조명 정비사업,2027,644,340,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,친환경 고효율 도로조명 정비사업,2028,700,340,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,친환경 고효율 도로조명 정비사업,2029,758,340,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,친환경 고효율 도로조명 정비사업,2030,815,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,친환경 고효율 도로조명 정비사업,2034,1042,0,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,탄소중립포인트제 실시,2025,2679,184,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,탄소중립포인트제 실시,2026,2786,184,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,탄소중립포인트제 실시,2027,2893,184,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,탄소중립포인트제 실시,2028,3000,184,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,탄소중립포인트제 실시,2029,3107,184,,,,,,,,,,,,,,,,,
인천,서구,인천 서구,건물,탄소중립포인트제 실시,2030,3214,0,,,,,,,,,,,,,,,,,
