광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,공공자전거 이용[보급대수],2030,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,공공자전거 이용[보급대수],2034,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2025,1287,8085,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2025,1287,8085,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2026,1287,8085,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2026,1287,8085,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2027,1287,8085,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2027,5148,32340,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2028,5148,32340,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2029,1201,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2029,1128,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2030,1528,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2030,1310,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(버스)[보급대수],2034,17031,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(승용차)[보급대수],2025,412,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(승용차)[보급대수],2026,772,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(승용차)[보급대수],2027,1212,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(승용차)[보급대수],2028,1739,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(승용차)[보급대수],2029,2342,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(승용차)[보급대수],2030,3420,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,수소차 보급(승용차)[보급대수],2034,27969,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,승용차 요일제 추진[운영대수],2025,223,3,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,승용차 요일제 추진[운영대수],2026,223,3,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,승용차 요일제 추진[운영대수],2027,223,3,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,승용차 요일제 추진[운영대수],2028,223,3,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,승용차 요일제 추진[운영대수],2029,223,3,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,승용차 요일제 추진[운영대수],2030,223,3,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,승용차 요일제 추진[운영대수],2034,892,12,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,운행차 배출가스 관리,2025,30,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,운행차 배출가스 관리,2026,30,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,운행차 배출가스 관리,2027,30,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,운행차 배출가스 관리,2028,30,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,운행차 배출가스 관리,2029,30,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,운행차 배출가스 관리,2030,30,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,운행차 배출가스 관리,2034,120,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,자동차 마일리지(탄소중립포인트),2025,91,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,자동차 마일리지(탄소중립포인트),2026,104,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,자동차 마일리지(탄소중립포인트),2027,117,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,자동차 마일리지(탄소중립포인트),2028,130,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,자동차 마일리지(탄소중립포인트),2029,143,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,자동차 마일리지(탄소중립포인트),2030,155,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,자동차 마일리지(탄소중립포인트),2034,751,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2025,1273,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2025,2326,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2026,10314,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2026,2765,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2027,21331,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2027,3248,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2028,32303,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2028,3731,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2029,41476,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2029,4213,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2030,46787,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2030,4696,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기 버스[보급대수(경유→전기)],2034,229764,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기이륜차 보급,2025,3194,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기이륜차 보급,2026,4146,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기이륜차 보급,2027,5510,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기이륜차 보급,2028,7409,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기이륜차 보급,2029,9385,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기이륜차 보급,2030,11573,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기이륜차 보급,2034,48955,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(승용차)[보급대수],2025,3029,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(승용차)[보급대수],2026,4593,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(승용차)[보급대수],2027,6253,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(승용차)[보급대수],2028,7911,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(승용차)[보급대수],2029,9842,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(승용차)[보급대수],2030,11462,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(승용차)[보급대수],2034,49704,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(화물차)[보급대수],2025,4041,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(화물차)[보급대수],2026,7389,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(화물차)[보급대수],2027,11193,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(화물차)[보급대수],2028,14999,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(화물차)[보급대수],2029,19227,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(화물차)[보급대수],2030,22261,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,전기차 보급(화물차)[보급대수],2034,95387,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,친환경 하이브리드 어선[보급대수],2025,1760,54,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,친환경 하이브리드 어선[보급대수],2026,2320,54,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,친환경 하이브리드 어선[보급대수],2027,2880,54,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,친환경 하이브리드 어선[보급대수],2028,3440,54,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,친환경 하이브리드 어선[보급대수],2029,4000,54,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,친환경 하이브리드 어선[보급대수],2030,4560,54,,,,,,,,,,,,,,,,
울산,북구,울산 북구,수송,친환경 하이브리드 어선[보급대수],2034,23840,216,,,,,,,,,,,,,,,,
울산,북구,울산 북구,전환,태양광 발전[시설용량],2025,22,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,전환,태양광 발전[시설용량],2026,22,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,전환,태양광 발전[시설용량],2027,22,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,전환,태양광 발전[시설용량],2028,22,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,전환,태양광 발전[시설용량],2029,22,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,전환,태양광 발전[시설용량],2030,22,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,전환,태양광 발전[시설용량],2034,88,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2025,37,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2026,64,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2027,90,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2028,117,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2029,163,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2030,170,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,RFID 종량기 보급[RFID 종량기 보급대수당],2034,945,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,매립처리량 감소,2025,432,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,매립처리량 감소,2026,648,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,매립처리량 감소,2027,648,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,매립처리량 감소,2028,1296,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,매립처리량 감소,2029,1944,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,매립처리량 감소,2030,2376,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,매립처리량 감소,2034,2376,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2025,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2026,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2027,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2028,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2029,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2030,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,"아이스팩, 커피찌꺼기 재활용[재활용량(아이스팩)]",2034,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2025,374,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2025,5822,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2026,374,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2026,5822,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2027,374,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2027,5822,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2028,374,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2028,5822,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2029,374,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2029,5822,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2030,374,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2030,5822,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,연료화 및 발전시설 운영,2034,24784,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2025,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2025,493,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2026,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2026,493,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2027,714,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2027,493,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2028,714,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2028,493,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2029,714,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2029,493,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2030,714,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2030,493,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,유기성 폐자원 바이오가스화 시설 건립,2034,4828,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,음식물쓰레기 저감 캠페인[음식물폐기물 감축량(퇴비화)],2025,4,2680,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,음식물쓰레기 저감 캠페인[음식물폐기물 감축량(퇴비화)],2026,4,2680,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,음식물쓰레기 저감 캠페인[음식물폐기물 감축량(퇴비화)],2027,4,2680,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,음식물쓰레기 저감 캠페인[음식물폐기물 감축량(퇴비화)],2028,4,2680,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,음식물쓰레기 저감 캠페인[음식물폐기물 감축량(퇴비화)],2029,4,2680,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,음식물쓰레기 저감 캠페인[음식물폐기물 감축량(퇴비화)],2030,4,2680,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,음식물쓰레기 저감 캠페인[음식물폐기물 감축량(퇴비화)],2034,16,10720,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,일회용 플라스틱 컵 사용 자제[소비되는 음료],2025,16,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,일회용 플라스틱 컵 사용 자제[소비되는 음료],2026,16,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,일회용 플라스틱 컵 사용 자제[소비되는 음료],2027,16,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,일회용 플라스틱 컵 사용 자제[소비되는 음료],2028,16,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,일회용 플라스틱 컵 사용 자제[소비되는 음료],2029,16,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,일회용 플라스틱 컵 사용 자제[소비되는 음료],2030,16,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,일회용 플라스틱 컵 사용 자제[소비되는 음료],2034,64,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,투명페트병 회수 보상사업,2025,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,투명페트병 회수 보상사업,2026,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,투명페트병 회수 보상사업,2027,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,투명페트병 회수 보상사업,2028,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,투명페트병 회수 보상사업,2029,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,투명페트병 회수 보상사업,2030,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,투명페트병 회수 보상사업,2034,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,해양폐기물 수거 확대,2025,443,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,해양폐기물 수거 확대,2026,443,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,해양폐기물 수거 확대,2027,443,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,해양폐기물 수거 확대,2028,443,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,해양폐기물 수거 확대,2029,443,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,해양폐기물 수거 확대,2030,443,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,폐기물,해양폐기물 수거 확대,2034,1772,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2025,5,2725,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2025,25,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2026,5,2725,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2026,29,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2027,6,2725,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2027,32,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2028,7,2725,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2028,36,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2029,7,2725,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2029,40,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2030,8,2725,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2030,43,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,[도시숲조성] 가로수 심기[보급나무수(수령10년)],2034,249,10900,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,도시열섬 완화를 위한 도시농업 조성,2025,0,50,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,도시열섬 완화를 위한 도시농업 조성,2026,0,50,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,도시열섬 완화를 위한 도시농업 조성,2027,0,50,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,도시열섬 완화를 위한 도시농업 조성,2028,0,50,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,도시열섬 완화를 위한 도시농업 조성,2029,0,50,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,도시열섬 완화를 위한 도시농업 조성,2030,0,50,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,도시열섬 완화를 위한 도시농업 조성,2034,0,200,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2025,523,1212,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2025,523,1212,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2026,523,1212,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2026,523,1212,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2027,523,1212,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2027,523,1212,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2028,0,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2029,7,4,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2029,808,81,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2030,7,4,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2030,843,81,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,숲 가꾸기(간벌 및 가지치기)[숲가꾸기 면적],2034,3758,347,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2025,2570,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2025,307,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2026,2570,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2026,307,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2027,2570,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2027,307,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2028,2570,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2028,307,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2029,2570,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2029,307,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2030,2570,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2030,307,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림 조성,2034,11508,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2025,76,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2025,76,12,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2026,76,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2026,83,12,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2027,76,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2027,90,12,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2028,110,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2028,97,12,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2029,145,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2029,104,12,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2030,214,0,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2030,110,12,,,,,,,,,,,,,,,,
울산,북구,울산 북구,흡수원,조림조성(면적)[조성면적(임령10년)],2034,1642,48,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,LED 조명 보급,2025,5,22,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,LED 조명 보급,2026,8,33,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,LED 조명 보급,2027,11,44,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,LED 조명 보급,2028,11,44,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,LED 조명 보급,2029,14,55,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,LED 조명 보급,2030,16,66,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,LED 조명 보급,2034,0,0,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,가정용 환경표지인증 보일러 교체,2025,2144,1000,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,가정용 환경표지인증 보일러 교체,2026,1072,500,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,가정용 환경표지인증 보일러 교체,2027,1072,500,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,가정용 환경표지인증 보일러 교체,2028,1072,500,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,가정용 환경표지인증 보일러 교체,2029,1072,500,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,가정용 환경표지인증 보일러 교체,2030,1072,500,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,가정용 환경표지인증 보일러 교체,2034,0,0,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,건물 옥상녹화,2025,0,0,,,,,,,,,,,,,,,,
울산,울주군,울산 울주군,건물,건물 옥상녹화,2026,3643,23029,,,,,,,,,,,,,,,,
