광역,지역명,구분,사업명,온실가스감축량_합계_톤,예산_합계_백만원
경기,여주시,건물 ,탄소중립포인트,1603.0,411.0
경기,여주시,농축산,GAP 인증농가 지원,2045.0,690.0
경기,여주시,농축산,가축분뇨 공공처리시설 ,0.0,571.0
경기,여주시,농축산,논물관리,0.0,910.0
경기,여주시,농축산,다겹보온커튼을 이용한 비닐하우스 단열,550.0,1549.0
경기,여주시,농축산,로컬푸드 활성화 ,264.0,264.0
경기,여주시,농축산,버섯배지 재활용 사업,0.0,0.0
경기,여주시,농축산,영농부산물 파쇄,5601.0,1245.0
경기,여주시,농축산,원예분야 ICT 융복합 사업(스마트팜),0.0,1600.0
경기,여주시,농축산,조사료 생산 이용 활성화,2025.0,2650.0
경기,여주시,농축산,친환경 유기농업자재(녹비작물) 지원,20.0,75.0
경기,여주시,농축산,친환경농업직접지불제,51.0,850.0
경기,여주시,농축산,"친환경농자재(우렁이, 쌀겨) 지원",92.0,1132.0
경기,여주시,농축산,친환경유기질비료 지원,236.0,1883.0
경기,여주시,농축산,탄소중립프로그램 시범사업(축산),0.0,561.0
경기,여주시,농축산,토양개량제 지원(석회 및 규산),0.0,3915.0
경기,여주시,수송,경유자동차 조기 폐차 ,3917.0,0.0
경기,여주시,수송,경유차 건설기계 저공해 조치 ,1602.0,1756.0
경기,여주시,수송,경유차 매연저감 장치 ,0.0,890.0
경기,여주시,수송,수소전기차 보급 ,403.0,812.0
경기,여주시,수송,수요응답형 대중교통 똑버스 운영,190.0,0.0
경기,여주시,수송,어린이 통학차량 LPG 지원 ,0.0,120.0
경기,여주시,수송,여주-원주 복선 전철 ,0.0,0.0
경기,여주시,수송,여주역. 세종대왕릉역 광역복합환승센터(주차장) 조성,0.0,803.0
경기,여주시,수송,자전거 이용 활성화(자전거 도로 구축),0.0,0.0
경기,여주시,수송,전기차 충전인프라 구축 ,0.0,0.0
경기,여주시,수송,친환경 승용차 보급 ,2941.0,0.0
경기,여주시,수송,친환경 운전문화 확산(승용차 버스 화물차),1870.0,0.0
경기,여주시,수송,친환경 전기화물차 지원 ,3729.0,0.0
경기,여주시,수송,친환경차 이륜차 보급 ,212.0,812.0
경기,여주시,수송,친환경차 전기 택시 ,2212.0,2065.0
경기,여주시,수송,친환경차 전기버스 보급 확대,3157.0,3317.0
경기,여주시,수송,탄소중립포인트(자동차),324.0,255.0
경기,여주시,수송,통학버스 운영지원 ,189.0,0.0
경기,여주시,수송,하이브리드 차 보급 ,1415.0,0.0
경기,여주시,전환,RE100 달성을 위해 경기도와 연계한 신재생에너지 보급 확대,0.0,0.0
경기,여주시,전환,농업에너지이용효율화사업(지열냉난방시설),414.0,0.0
경기,여주시,전환,사회복지시설 에너지복지지원 사업(태양광 설치),92.0,434.0
경기,여주시,전환,신재생에너지 융복합지원사업(지열),1155.0,380.0
경기,여주시,전환,신재생에너지 융복합지원사업(태양광),3024.0,3378.0
경기,여주시,전환,신재생에너지 융복합지원사업(태양열),63.0,410.0
경기,여주시,전환,신재생에너지 주택지원사업,914.0,2142.0
경기,여주시,전환,여주형 태양광 사업,0.0,0.0
경기,여주시,전환,환경기초시설 신재생에너지 설치,0.0,0.0
경기,여주시,폐기물,가정용 음식물류 폐기물 감량기기 보급 ,216.0,1080.0
경기,여주시,폐기물,농촌 폐비닐 수거 장려금 지원사업 ,0.0,1776.0
경기,여주시,폐기물,음식물 폐기물 감량사업(RDFID),1113.0,1020.0
경기,여주시,폐기물,일회용품 없는 행사 지원 ,0.0,0.0
경기,여주시,폐기물,"재활용품 교환사업 추진(종이팩, 폐건전지)",0.0,657.0
경기,여주시,폐기물,전자 고지서 대체 ,0.0,0.0
경기,여주시,폐기물,폐현수막 업사이클링,35.0,250.0
경기,여주시,폐기물,하수처리수 재이용,1259.0,0.0
경기,여주시,흡수원 ,가로수 조성,1097.0,2080.0
경기,여주시,흡수원 ,강변 경관농업단지 조성,0.0,3484.0
경기,여주시,흡수원 ,도심 속 녹색 휴식공간 확충 ,240.0,2900.0
경기,여주시,흡수원 ,숲가꾸기 사업,3731.0,2760.0
경기,여주시,흡수원 ,여주시 생태습지 ,0.0,0.0
경기,여주시,흡수원 ,조림사업,1204.0,1230.0
경기,연천군,건물,"가로등, 보안등 LED 교체",2976.0,4305.0
경기,연천군,건물,공공부문 그린리모델링(GR),2320.0,1811.0
경기,연천군,건물,노후 군민이용시설 그린리모델링(GR),688.0,0.0
경기,연천군,건물,노후 학교시설 그린리모델링(GR),497.0,0.0
경기,연천군,건물,도시가스 미공급 지역 펠릿보일러 교체,1111.0,1176.0
경기,연천군,건물,민간부문 신규건축 ZEB(H) 보급 확대,1596.0,0.0
경기,연천군,건물,민간주택 및 1종 근생시설 GR,1674.0,0.0
경기,연천군,건물,빈집활용 정주여건 개선 사업,2111.0,677.0
경기,연천군,건물,신축 군민이용시설의 ZEB화,589.0,0.0
경기,연천군,건물,신축 학교시설의 ZEB화,733.0,0.0
경기,연천군,건물,신축 행정청사의 제로에너지화(ZEB),1026.0,0.0
경기,연천군,건물,저녹스 보일러 교체지원,1536.0,490.0
경기,연천군,건물,탄소포인트제 운영,1990.0,322.0
경기,연천군,건물,행정청사 난방유 목재 펠릿 전환,2246.0,228.0
경기,연천군,농축산,"비닐하우스 내부 현대화 지원 (다겹보온재, 목재펠릿, 지열)",3555.0,3015.0
경기,연천군,농축산,스마트팜 영농 확대,0.0,2157.0
경기,연천군,농축산,조사료 생산 지원,0.0,875.0
경기,연천군,농축산,친환경 농법 단지 지원(논물관리),0.0,0.0
경기,연천군,수송,공공기관 차량 5부제(공무원 차량포함),0.0,0.0
경기,연천군,수송,공공보유 차량 전기화(EV)화,501.0,3000.0
경기,연천군,수송,공유자전거 플랫폼 구축 운영,73.0,682.0
경기,연천군,수송,농어촌 교통모델 및 수용응답형 버스운영(따복버스포함),0.0,1960.0
경기,연천군,수송,민간 친환경(전기차) 구매지원,2069.0,4800.0
경기,연천군,수송,비도로 이동장비(농기계 포함)의 전기 수소화,752.0,257.0
경기,연천군,수송,연천 선사특화 도시재생 지역 Car Free존 구축,972.0,503.0
경기,연천군,수송,운행경유차 배출가스 저감사업,1534.0,1620.0
경기,연천군,수송,친환경 대중교통 수단 확대,2484.0,1500.0
경기,연천군,수송,특별 교통수단외 차량 도입,137.0,2200.0
경기,연천군,전환,공공시설 활용 재생에너지 산업화 추진,1419.0,0.0
경기,연천군,전환,군사보호시설구역 해제지역 재생에너지 생산 활용,0.0,0.0
경기,연천군,전환,에너지 자립형 탄소중립 에코캠핑 확산,1344.0,0.0
경기,연천군,전환,영농형 태양광 기반 농업농촌 RE100,684.0,0.0
경기,연천군,전환,접경지역 마을 에너지 자립 사업,2871.0,180.0
경기,연천군,전환,청사 옥상 태양광 보급,2284.0,0.0
경기,연천군,폐기물,1회용품 사용규제 캠페인,0.0,0.0
경기,연천군,폐기물,"농부산물, 커피박 이용 펠릿화",0.0,700.0
경기,연천군,폐기물,농약용기 수거 보상,4.0,350.0
경기,연천군,폐기물,농촌 폐비닐 수거,0.0,700.0
경기,연천군,폐기물,전통시장 생쓰레기 저감,0.0,700.0
경기,연천군,흡수원,DMZ생태관광 자원화 사업,0.0,0.0
경기,연천군,흡수원,경제숲 조림,0.0,1480.0
경기,연천군,흡수원,"도시공원, 소공원, 마을 정원 조성",3180.0,1376.0
경기,연천군,흡수원,"도시숲, 쌈지공원, 자녀안심숲, 생활환경숲 조성",2520.0,492.0
경기,연천군,흡수원,폐철도 기후대응 도시숲 조성,486.0,2732.0
경기,오산시,건물,가로등 LED 교체 사업,108.0,2160.0
경기,오산시,건물,가정용 저녹스 보일러 설치 지원,237.0,378.0
경기,오산시,건물,건물 공공청사 LED보급 사업,0.0,0.0
경기,오산시,건물,공공건축물(어린이집)그린리모델링 사업,10.0,480.0
경기,오산시,건물,대기전력 차단기 보급,1836.0,0.0
경기,오산시,건물,도시가스 공급확대,21.0,3420.0
경기,오산시,건물,"물재이용(빗물,중수도)시설 설치 및 운영_더샵파크시티",0.0,0.0
경기,오산시,건물,"물재이용(빗물,중수도)시설 설치 및 운영_반려동물 테마파크",0.0,0.0
경기,오산시,건물,"물재이용(빗물,중수도)시설 설치 및 운영_세교종합복지관",0.0,0.0
경기,오산시,건물,"물재이용(빗물,중수도)시설 설치 및 운영_신장동",0.0,0.0
경기,오산시,건물,"물재이용(빗물,중수도)시설 설치 및 운영_오산문화스포츠센터",0.0,0.0
경기,오산시,건물,"물재이용(빗물,중수도)시설 설치 및 운영_오산소방서",0.0,0.0
경기,오산시,건물,"물재이용(빗물,중수도)시설 설치 및 운영_오산스포츠센터",0.0,0.0
경기,오산시,건물,"물재이용(빗물,중수도)시설 설치 및 운영_초평동",0.0,0.0
경기,오산시,건물,"민간 건물 에너지효율 등급 인증(1+++등급, 비거주용)",0.0,0.0
경기,오산시,건물,"민간 건물 에너지효율 등급 인증(1++등급, 비거주용)",0.0,0.0
경기,오산시,건물,"민간 건물 에너지효율 등급 인증(1+등급, 거주용)",1569.0,0.0
경기,오산시,건물,민간 건축물 제로에너지 빌딩 보급,0.0,0.0
경기,오산시,건물,민간 노후 건물 그린 리모델링,0.0,0.0
경기,오산시,건물,승강기 회생제동장치 지원,14.0,18.0
경기,오산시,건물,시민참여형 에너지 발전 추진(햇빛 발전소),434.0,1670.0
경기,오산시,건물,에너지 효율 개선사업(냉방기),35.0,0.0
경기,오산시,건물,에너지 효율 개선사업(보일러),189.0,0.0
경기,오산시,건물,오산시 시청사 에너지 절약 추진,271.0,130.0
경기,오산시,건물,절수기기 보급,0.0,50.0
경기,오산시,건물,제로에너지빌딩 ZEB_4등급,26.0,0.0
경기,오산시,건물,제로에너지빌딩 ZEB_5등급,64.0,0.0
경기,오산시,건물,주택지원 더하기 사업,196.0,100.0
경기,오산시,건물,탄소중립 포인트 에너지,3640.0,456.0
경기,오산시,농축산,GAP 인증농가지원,14.0,31.0
경기,오산시,농축산,유기질 비료 지원사업,58.0,650.0
경기,오산시,수송,건설기계 전동화,80.0,480.0
경기,오산시,수송,공공 자전거 대여,35.0,120.0
경기,오산시,수송,공공기관 친환경 자동차 교체,42.0,2030.0
경기,오산시,수송,대중교통 연계 서비스 개선을 위한 오산역환승센터 운영,0.0,134.0
경기,오산시,수송,대중교통비 환급 지원사업,584.0,5589.0
경기,오산시,수송,도시철도(트램)건설,67.0,0.0
경기,오산시,수송,산업단지 출·퇴근 버스 운영,14.0,1156.0
경기,오산시,수송,어린이 통학차량 LPG전환 지원,14.0,750.0
경기,오산시,수송,운행차 배출가스 저감 사업_1톤 화물차 전동화 개조,165.0,720.0
경기,오산시,수송,운행차 배출가스 저감 사업_LPG 화물차 전환지원,0.0,0.0
경기,오산시,수송,운행차 배출가스 저감 사업_경유자 동차 조기폐차,3482.0,0.0
경기,오산시,수송,운행차 배출가스 저감사업_건설기계 저공해 조치,0.0,938.0
경기,오산시,수송,운행차 배출가스 저감사업_매연저감장치 부착,0.0,0.0
경기,오산시,수송,자전거 도로 구축,503.0,4645.0
경기,오산시,수송,친환경 안전문화 확산_버스,781.0,0.0
경기,오산시,수송,친환경 안전문화 확산_승용차,600.0,20.0
경기,오산시,수송,친환경 안전문화 확산_화물차,1576.0,0.0
경기,오산시,수송,친환경 청소차량 보급,3.0,320.0
경기,오산시,수송,친환경차 보급_수소버스,1492.0,1092.0
경기,오산시,수송,친환경차 보급_수소차,762.0,812.0
경기,오산시,수송,친환경차 보급_전기버스,439.0,0.0
경기,오산시,수송,친환경차 보급_전기승용차,873.0,0.0
경기,오산시,수송,친환경차 보급_전기이륜차,587.0,1012.0
경기,오산시,수송,친환경차 보급_전기화물차,2586.0,0.0
경기,오산시,수송,친환경차 보급_택시,1623.0,2425.0
경기,오산시,수송,탄소중립포인트제(자동차),1410.0,388.0
경기,오산시,수송,하이브리드 자동차 보급,0.0,10.0
경기,오산시,전환,RE100 달성을 위해 경기도와 연계한 신재생에너지 보급 확대,0.0,0.0
경기,오산시,전환,건물일체형 태양광(BIPV) 설치 및 홍보,1234.0,1500.0
경기,오산시,전환,경기도 선도사업 및 에너지공단 건물지원사업을 통한 신재생에너지 설치,2590.0,1602.0
경기,오산시,전환,미니태양광 설치,28.0,140.0
경기,오산시,전환,신재생에너지 융복합지원사업 지열,0.0,0.0
경기,오산시,전환,신재생에너지 융복합지원사업 태양광,2220.0,0.0
경기,오산시,폐기물,가게 내 다회용컵 사용,1287.0,0.0
경기,오산시,폐기물,가정용 음식물류 폐기물 감량기기 보급 지원,144.0,200.0
경기,오산시,폐기물,공공기관 다회용컵 사용,0.0,0.0
경기,오산시,폐기물,공동 및 일반주택 RFID 음식물스레기 종량기기 사업 추진,2127.0,1100.0
경기,오산시,폐기물,생활자원 호수시설 건립,0.0,0.0
경기,오산시,폐기물,시민 대상 관내 행사 시 다회용기 사용 지원,0.0,230.0
경기,오산시,폐기물,종이팩 교환사업,0.0,0.0
경기,오산시,폐기물,지방세 고지서 전자고지서 대체,0.0,0.0
경기,오산시,폐기물,통합 바이오가스화 시설 건립,0.0,0.0
경기,오산시,폐기물,폐전자제품 수거처리(냉장고),559.0,0.0
경기,오산시,폐기물,폐전자제품 수거처리(세탁기),176.0,0.0
경기,오산시,폐기물,폐전자제품 수거처리(에어컨),40.0,0.0
경기,오산시,폐기물,폐전자제품 수거처리(티비),245.0,0.0
경기,오산시,폐기물,폐현수막 재활용,1169.0,335.0
경기,오산시,폐기물,하수처리수 재이용 사업,4676.0,0.0
경기,오산시,흡수원,궐동 문화공원 민간공원 조성사업,0.0,0.0
경기,오산시,흡수원,기후위기 대응 탄소흡수 이끼정원 조성,0.0,293.0
경기,오산시,흡수원,도시농업 활성화를 통한 그린 오산 조성_상자텃밭,0.0,250.0
경기,오산시,흡수원,도시농업 활성화를 통한 그린 오산 조성_학교텃밭,0.0,2350.0
경기,오산시,흡수원,도시숲(작은 정원 조성),0.0,1000.0
경기,오산시,흡수원,마을정원 조성사업,0.0,650.0
경기,오산시,흡수원,미세먼지저감 조림 사업,840.0,70.0
경기,오산시,흡수원,미이용 산림바이오매스 목재연료 활용,595.0,0.0
경기,오산시,흡수원,생태하천 조성,0.0,160.0
경기,오산시,흡수원,온마을 목공체험장 운영,21.0,200.0
경기,오산시,흡수원,쾌적한 가로환경 조성,8.0,0.0
경기,오산시,흡수원,탄소중립프로그램(나무심기 행사),56.0,260.0
경기,용인시,건물,BEMS 설치 및 운영,154.0,0.0
경기,용인시,건물,가스열펌프(GHP) 배출가스 저감장치 부착 지원,434.0,0.0
경기,용인시,건물,가정용 저녹스 설치지원사업,0.0,609.0
경기,용인시,건물,건물용 수소연료전지 보급 확대,0.0,0.0
경기,용인시,건물,고효율 LED 등기구 교체,70.0,20.0
경기,용인시,건물,공공건물 제로에너지건물 인증 사업,947.0,726.0
경기,용인시,건물,공공건축물 그린리모델링 사업(시립 도서관),439.0,0.0
경기,용인시,건물,공공건축물 그린리모델링 사업(어린이집),112.0,2500.0
경기,용인시,건물,공공기관 에너지이용합리화 추진,0.0,0.0
경기,용인시,건물,공공부문 온실가스 목표관리제 운영,0.0,0.0
경기,용인시,건물,공동주택 제로에너지 건물 인증건축물 확대,0.0,0.0
경기,용인시,건물,노후 상수관로 정비,42.0,0.0
경기,용인시,건물,노후주택 친환경 녹색건축물 조성 지원 확대,607.0,0.0
경기,용인시,건물,도시가스 설치 지원(LPG 소형저장탱크 보급),485.0,0.0
경기,용인시,건물,도시가스 설치 지원(도시가스 변경 지원),4164.0,0.0
경기,용인시,건물,미니수소도시 조성,0.0,0.0
경기,용인시,건물,미래에너지 통합관리 플랫폼 구축(계측인프라(스마트미러링) 설치),0.0,0.0
경기,용인시,건물,미래에너지 통합관리 플랫폼 구축(스마트플러그 등 원격 제어기기 설치),6188.0,0.0
경기,용인시,건물,소규모 사업장 방지시설 설치 지원사업,0.0,0.0
경기,용인시,건물,소상공인 에너지 효율 개선 사업,25.0,6.0
경기,용인시,건물,일과 중 냉난방기 1시간 운휴(난방기),7.0,0.0
경기,용인시,건물,일과 중 냉난방기 1시간 운휴(냉방기),7.0,0.0
경기,용인시,건물,점심시간 조명 소등,49.0,0.0
경기,용인시,건물,제로에너지 건축물 인증,0.0,0.0
경기,용인시,건물,중소사업장 저녹스버너 설치사업,0.0,0.0
경기,용인시,건물,중수도 설치 추진 및 법규제도 개선사업,0.0,1912.0
경기,용인시,건물,취약계층 에너지 복지사업,2772.0,2009.0
경기,용인시,건물,탄소중립 생활실천 녹색단지 선정지원,0.0,200.0
경기,용인시,건물,탄소중립 승강기 구축사업,63.0,0.0
경기,용인시,건물,탄소중립 포인트제 가입 확대,0.0,1908.0
경기,용인시,농축산,구내식당 저탄소 식단 운영,7.0,0.0
경기,용인시,농축산,노후 농업기계 폐차 및 교체 지원(콤바인),83.0,0.0
경기,용인시,농축산,노후 농업기계 폐차 및 교체 지원(트랙터),225.0,480.0
경기,용인시,농축산,농업에너지 이용 효율화 사업(공기열냉난방시설 설치),280.0,0.0
경기,용인시,농축산,농업에너지 이용 효율화 사업(다겹 보온커튼 설치),1350.0,2131.0
경기,용인시,농축산,로컬푸드 이용 활성화,0.0,0.0
경기,용인시,농축산,마을형 퇴비 자원화 시설 지원,4764.0,0.0
경기,용인시,농축산,백옥쌀 생산단지 저탄소 논물관리 확산,0.0,2500.0
경기,용인시,농축산,영농부산물 파쇄,275.0,720.0
경기,용인시,농축산,유기농업자재 지원사업,89.0,170.0
경기,용인시,농축산,유기질비료 지원사업,2621.0,0.0
경기,용인시,농축산,저메탄 사료 보급,0.0,2172.0
경기,용인시,농축산,저탄소농업 프로그램 시범사업,0.0,1600.0
경기,용인시,농축산,저탄소농업 프로그램 시범사업(논물),0.0,0.0
경기,용인시,농축산,저탄소농업 프로그램 시범사업(바이오차),0.0,0.0
경기,용인시,농축산,친환경 농업 육성 지원사업,551.0,1000.0
경기,용인시,농축산,토양개량제 지원사업(규산질),0.0,1094.0
경기,용인시,농축산,토양개량제 지원사업(석회질),1358.0,0.0
경기,용인시,수송,5등급 차량 상시 운영제한 추진,93.0,0.0
경기,용인시,수송,감응식 신호시스템 도입,0.0,0.0
경기,용인시,수송,공용차량 저공해차 구매 보급(수소차),279.0,0.0
경기,용인시,수송,공용차량 저공해차 구매 보급(전기승용차),978.0,942.0
경기,용인시,수송,공용차량 저공해차 구매 보급(전기화물차),266.0,0.0
경기,용인시,수송,기후행동 기회소득 가입 확대,0.0,0.0
경기,용인시,수송,노후경유차 조기폐차 및 저공해화(건설기계 저공해화),2085.0,0.0
경기,용인시,수송,노후경유차 조기폐차 및 저공해화(경유차 저공해화(배출가스 저감장치 부착)),0.0,0.0
경기,용인시,수송,노후경유차 조기폐차 및 저공해화(조기폐차 지원),0.0,0.0
경기,용인시,수송,대중교통 복합환승센터 조성,0.0,0.0
경기,용인시,수송,대중교통요금 환급 지원사업,0.0,0.0
경기,용인시,수송,버스 운영 확대,0.0,0.0
경기,용인시,수송,어린이 통학차량 LPG차 전환지원 사업,322.0,150.0
경기,용인시,수송,에코드라이브 활성화,0.0,0.0
경기,용인시,수송,"자전거도로 확충, 개선",1849.0,3475.0
경기,용인시,수송,전기이륜차 보급 확대,3639.0,1600.0
경기,용인시,수송,직원통근버스 확대 운영,0.0,440.0
경기,용인시,수송,철도 중심 교통체계 구축,0.0,0.0
경기,용인시,수송,친환경 버스 보급 확대(CNG버스 보급),2618.0,0.0
경기,용인시,수송,친환경 버스 보급 확대(경유버스의 전기버스화),0.0,784.0
경기,용인시,수송,친환경 자동차 충전인프라 확충(수소충전),0.0,0.0
경기,용인시,수송,친환경 자동차 충전인프라 확충(전기충전),0.0,0.0
경기,용인시,수송,친환경 청소차량 도입(수소차),582.0,0.0
경기,용인시,수송,친환경 청소차량 도입(전기차),63.0,0.0
경기,용인시,수송,친환경자동차(수소차) 보급 확대(버스),1018.0,0.0
경기,용인시,수송,친환경자동차(수소차) 보급 확대(승용차),1518.0,0.0
경기,용인시,수송,친환경자동차(전기차) 보급 확대(승용차),0.0,0.0
경기,용인시,수송,친환경자동차(전기차) 보급 확대(택시),0.0,0.0
경기,용인시,수송,친환경자동차(전기차) 보급 확대(화물차),0.0,0.0
경기,용인시,수송,탄소포인트제(자동차) 참여 확대,2954.0,678.0
경기,용인시,전환,FARM&FOREST 타운,3702.0,0.0
경기,용인시,전환,공동주택 옥상 부대 복리시설 태양광 설치,0.0,0.0
경기,용인시,전환,농업에너지 이용 효율화 사업,1106.0,0.0
경기,용인시,전환,사회복지시설 에너지 자립 지원사업,1879.0,647.0
경기,용인시,전환,"소수력 발전시설 설치운영(배수지, 가압장)",1071.0,670.0
경기,용인시,전환,시민참여 에너지협동조합 활성화,0.0,2250.0
경기,용인시,전환,신재생에너지 융복합 지원사업(지열),3211.0,0.0
경기,용인시,전환,신재생에너지 융복합 지원사업(태양광),0.0,0.0
경기,용인시,전환,신재생에너지 융복합 지원사업(태양열),946.0,0.0
경기,용인시,전환,영농형 태양광 발전 지원사업,0.0,0.0
경기,용인시,전환,종합환경교육센터 신축(건물 일체형 태양광),95.0,0.0
경기,용인시,전환,종합환경교육센터 신축(지열),595.0,0.0
경기,용인시,전환,종합환경교육센터 신축(태양광),355.0,0.0
경기,용인시,전환,축사 태양광 발전 설치 지원사업,2465.0,1875.0
경기,용인시,전환,태양광 발전시설 민간 보급사업(미니 태양광),1922.0,0.0
경기,용인시,전환,태양광 발전시설 민간 보급사업(태양광),0.0,1248.0
경기,용인시,전환,태양광 발전시설 설치 운영,473.0,177.0
경기,용인시,전환,학교 등 태양광 발전시설 설치사업,644.0,200.0
경기,용인시,전환,환경기초시설 신재생에너지 설치(공공폐수처리),671.0,1960.0
경기,용인시,전환,환경기초시설 신재생에너지 설치(공공하수처리),1937.0,1960.0
경기,용인시,폐기물,공공기관 1회용품 감축 실천 생활화,182.0,0.0
경기,용인시,폐기물,다회용기 재사용 촉진 지원사업,259.0,1370.0
경기,용인시,폐기물,물재이용을 통한 물순환 생태조시 조성,1246.0,1006.0
경기,용인시,폐기물,생활자원회수센터(재활용선별시설) 확충,0.0,0.0
경기,용인시,폐기물,소각 여열 회수 및 이용(열공급),0.0,0.0
경기,용인시,폐기물,소각 여열 회수 및 이용(전력),0.0,0.0
경기,용인시,폐기물,수도요금 스마트 고지서 및 누수 알림 서비스,0.0,16.0
경기,용인시,폐기물,스마트 전자회의시스템 도입,0.0,0.0
경기,용인시,폐기물,유기성 폐자원 바이오가스화,0.0,0.0
경기,용인시,폐기물,음식물류 종량제기기 안정적 유지관리(교체),0.0,2700.0
경기,용인시,폐기물,음식물류 종량제기기 안정적 유지관리(신설),0.0,0.0
경기,용인시,폐기물,음식물쓰레기 저감 캠페인 및 전량 사료화(사료화),0.0,0.0
경기,용인시,폐기물,음식물쓰레기 저감 캠페인 및 전량 사료화(음식물폐기물 감축량),0.0,2.0
경기,용인시,폐기물,음식물쓰레기 저감 캠페인 및 전량 사료화(퇴비화),0.0,0.0
경기,용인시,폐기물,자원순환가게 운영,0.0,50.0
경기,용인시,폐기물,종이없는 계약추진,0.0,0.0
경기,용인시,폐기물,종이팩 폐건전지 교환사업,7.0,640.0
경기,용인시,폐기물,"지방세, 카카오톡 알림서비스",28.0,1450.0
경기,용인시,폐기물,투명 페트 무인 회수기 설치 사업,406.0,250.0
경기,용인시,폐기물,폐기물처리시설(소각시설) 확충,0.0,0.0
경기,용인시,폐기물,하수찌꺼지(슬러지) 자원화,0.0,0.0
경기,용인시,흡수원,FARM&FOREST 타운,0.0,0.0
경기,용인시,흡수원,공공부지 수변공원화 사업(녹지확충),1764.0,0.0
경기,용인시,흡수원,공공부지 수변공원화 사업(화훼류 조성),917.0,0.0
경기,용인시,흡수원,공원가꾸기/병충해 방지(동부 공원),0.0,2700.0
경기,용인시,흡수원,공원가꾸기/병충해 방지(서부 공원),0.0,2300.0
경기,용인시,흡수원,국산 목재 이용 촉진을 위한 목재문화체험장 운영,4459.0,1535.0
경기,용인시,흡수원,도시숲 조성,1785.0,2400.0
경기,용인시,흡수원,미이용 산림바이오매스 목재연료 활용,859.0,252.0
경기,용인시,흡수원,반딧불이 서식처 조성사업,5306.0,950.0
경기,용인시,흡수원,산림병해충 방제,0.0,4020.0
경기,용인시,흡수원,산불대응체계 구축운영,0.0,2568.0
경기,용인시,흡수원,생태하천 복원사업,984.0,0.0
경기,용인시,흡수원,숲가꾸기 사업,0.0,0.0
경기,용인시,흡수원,이동저수지 둘레길 및 생태공원 조성사업,0.0,500.0
경기,용인시,흡수원,임도시설 확대,0.0,837.0
경기,용인시,흡수원,장기미집행 도시공원 조성,0.0,0.0
경기,용인시,흡수원,조림사업,0.0,1130.0
경기,용인시,흡수원,폐목재 재활용 처리,0.0,0.0
경기,의왕시,건물,공공기관 온실가스 목표관리제 강화,3152.0,0.0
경기,의왕시,건물,노후 공동주택관리 지원 사업,0.0,1050.0
경기,의왕시,건물,녹색건축물 설계기준을 적용한 건축물 보급,0.0,0.0
경기,의왕시,건물,도시재생사업 우리동네 살리기,0.0,0.0
경기,의왕시,건물,빗물 및 하수 재이용,1081.0,0.0
경기,의왕시,건물,의왕연료전지 발전소,0.0,0.0
경기,의왕시,건물,저소득층 에너지 효율 개선 사업,2140.0,721.0
경기,의왕시,건물,저소득층 에너지바우처 지원,0.0,4900.0
경기,의왕시,건물,저소득층 주택 에너지 효율화 사업,95.0,0.0
경기,의왕시,건물,주거지원(수선유지급여) 사업,104.0,140.0
경기,의왕시,건물,친환경 보일러 설치 확대,0.0,147.0
경기,의왕시,건물,탄소중립포인트(에너지 분야) 운영,749.0,392.0
경기,의왕시,수송,공공기관 저탄소차량 도입,195.0,700.0
경기,의왕시,수송,교통비 지원을 통한 대중교통 이용 활성화,0.0,0.0
경기,의왕시,수송,노후 경유차량 지원사업 추진,0.0,5142.0
경기,의왕시,수송,보행자 중심 도로조성 사업,0.0,2100.0
경기,의왕시,수송,안전하고 효율적인 공용차량 관리,448.0,0.0
경기,의왕시,수송,자동차 공회전 제한 및 배출가스 단속,210.0,0.0
경기,의왕시,수송,자동차 탄소포인트제 확대,210.0,112.0
경기,의왕시,수송,자전거 이용 활성화,243.0,1433.0
경기,의왕시,수송,저탄소차량 보급 확대(전기차),0.0,0.0
경기,의왕시,수송,저탄소차량 인프라 구축 확대,0.0,960.0
경기,의왕시,수송,철도중심 교통체계 구축,0.0,0.0
경기,의왕시,전환,건물 태양광 보급 확대(미니태양광),0.0,210.0
경기,의왕시,폐기물,대형폐기물 배출신고앱 운영,0.0,7.0
경기,의왕시,폐기물,사업장 폐기물 발생 감량화 및 컨설팅,7.0,0.0
경기,의왕시,폐기물,생활폐기물 감축 및 재활용 확대,7.0,0.0
경기,의왕시,폐기물,음식물류 폐기물 종량제 선진화,0.0,280.0
경기,의왕시,폐기물,일회용품 사용 억제 및 과대포장 규제 관리,0.0,0.0
경기,의왕시,폐기물,자원순환가게 운영,0.0,260.0
경기,의왕시,폐기물,중소형 폐가전 무상수거,0.0,0.0
경기,의왕시,폐기물,탄소중립 구현을 위한 에코센터 조성,0.0,0.0
경기,의왕시,흡수원,녹지공간 조성 및 유지관리,394.0,0.0
경기,의왕시,흡수원,도시공원 유지관리,2836.0,0.0
경기,의왕시,흡수원,미세먼지 및 탄소 저감 조림 사업,2951.0,84.0
경기,의왕시,흡수원,산불 및 산사태 예방을 통한 탄소흡수원 보호,0.0,5544.0
경기,의왕시,흡수원,시민정원사 양성과 함께하는 녹지대 조성,0.0,413.0
경기,의왕시,흡수원,식목일 나무심기 추진,2951.0,84.0
경기,의정부시,건물,가정용 저녹스 보일러 보급 사업,0.0,470.0
경기,의정부시,건물,공공부문 온실가스 에너지 목표 관리제 추진,0.0,0.0
