광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(파프리카),2030,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,다겹보온커튼 설치 지원(파프리카),2034,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기농업 자재 지원,2025,0,6,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기농업 자재 지원,2026,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기농업 자재 지원,2027,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기농업 자재 지원,2028,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기농업 자재 지원,2029,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기농업 자재 지원,2030,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기농업 자재 지원,2034,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원,2025,18988,858,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원,2026,18988,855,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원,2027,18988,855,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원,2028,18988,855,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원,2029,18988,855,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원,2030,18988,855,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원,2034,75952,3420,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원(자체사업),2025,0,645,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원(자체사업),2026,0,645,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원(자체사업),2027,0,645,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원(자체사업),2028,0,645,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원(자체사업),2029,0,645,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원(자체사업),2030,0,645,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,유기질비료 지원(자체사업),2034,0,2580,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,조사료 보급 확대,2025,4,360,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,조사료 보급 확대,2026,4,383,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,조사료 보급 확대,2027,4,383,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,조사료 보급 확대,2028,4,383,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,조사료 보급 확대,2029,4,383,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,조사료 보급 확대,2030,5,408,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,조사료 보급 확대,2034,20,1632,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경 농산물 시설원예 수정벌 지원,2025,0,100,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경 농산물 시설원예 수정벌 지원,2026,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경 농산물 시설원예 수정벌 지원,2027,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경 농산물 시설원예 수정벌 지원,2028,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경 농산물 시설원예 수정벌 지원,2029,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경 농산물 시설원예 수정벌 지원,2030,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경 농산물 시설원예 수정벌 지원,2034,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농산물 천적방제 지원,2025,0,34,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농산물 천적방제 지원,2026,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농산물 천적방제 지원,2027,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농산물 천적방제 지원,2028,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농산물 천적방제 지원,2029,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농산물 천적방제 지원,2030,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농산물 천적방제 지원,2034,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농업 면적 확대,2025,0,10800,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농업 면적 확대,2026,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농업 면적 확대,2027,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농업 면적 확대,2028,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농업 면적 확대,2029,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농업 면적 확대,2030,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,친환경농업 면적 확대,2034,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,토양개량제 공급,2025,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,토양개량제 공급,2026,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,토양개량제 공급,2027,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,토양개량제 공급,2028,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,토양개량제 공급,2029,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,토양개량제 공급,2030,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,농축산,토양개량제 공급,2034,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,LPG화물차 신차구입 지원사업,2025,11,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,LPG화물차 신차구입 지원사업,2026,11,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,LPG화물차 신차구입 지원사업,2027,11,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,LPG화물차 신차구입 지원사업,2028,11,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,LPG화물차 신차구입 지원사업,2029,11,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,LPG화물차 신차구입 지원사업,2030,11,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,LPG화물차 신차구입 지원사업,2034,44,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,노후경유차 조기폐차,2025,1698,400,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,노후경유차 조기폐차,2026,2052,400,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,노후경유차 조기폐차,2027,2524,400,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,노후경유차 조기폐차,2028,2996,400,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,노후경유차 조기폐차,2029,3468,400,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,노후경유차 조기폐차,2030,4058,400,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,노후경유차 조기폐차,2034,22132,1600,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자동차 탄소포인트제 참여 확대,2025,38,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자동차 탄소포인트제 참여 확대,2026,48,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자동차 탄소포인트제 참여 확대,2027,58,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자동차 탄소포인트제 참여 확대,2028,69,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자동차 탄소포인트제 참여 확대,2029,79,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자동차 탄소포인트제 참여 확대,2030,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자동차 탄소포인트제 참여 확대,2034,139,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자전거 도로 확충,2025,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자전거 도로 확충,2026,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자전거 도로 확충,2027,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자전거 도로 확충,2028,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자전거 도로 확충,2029,0,0,,,,,,,,,,,,,,,,,,
대구,군위군,대구 군위군 ,수송,자전거 도로 확충,2030,0,0,,,,,,,,,,,,,,,,,,
