광역,지역명,구분,사업명,온실가스감축량_합계_톤,예산_합계_백만원
경남,김해시,건물,탄소중립포인트제(에너지) 참여 확대,37611.0,4847.0
경남,남해군,건물,LED 조명 교체,1323.0,1836.0
경남,남해군,건물,가로등 LED 교체,1440.0,300.0
경남,남해군,건물,공공건축물 그린 리모델링,39.0,200.0
경남,남해군,건물,탄소(중립) 포인트제 운영(가입가구),2678.0,590.0
경남,밀양시,건물,공공건축물 그린리모델링 기반 마련,0.0,660.0
경남,밀양시,건물,공공부문 목표관리제 추진,0.0,0.0
경남,밀양시,건물,그린홈 주택 지원사업,27192.0,7500.0
경남,밀양시,건물,주택 그린리모델링 지원사업,2257.0,45.0
경남,밀양시,건물,취약계층 에너지복지사업,141.0,50.0
경남,밀양시,건물,쿨루프 지원사업,197.0,10.0
경남,밀양시,건물,쿨링포그 지원사업,0.0,450.0
경남,밀양시,건물,환경기초시설 탄소중립 지원,1407.0,0.0
경남,밀양시,건물,효율적 탄소중립포인트 에너지 운영,899.0,400.0
경남,사천시,건물,LED 조명 교체 사업,4813.0,6000.0
경남,사천시,건물,가정용 친환경 보일러 설치 지원,2927.0,648.0
경남,사천시,건물,공공건축물 리모델링 사업,49.0,1236.0
경남,사천시,건물,공공건축물 제로에너지 빌딩,7139.0,119858.0
경남,사천시,건물,농업기반시설 활용 재생에너지사업,12340.0,0.0
경남,사천시,건물,도시가스 공급사업,2016.0,26400.0
경남,사천시,건물,온실가스 감축인지 예산제,0.0,90.0
경남,사천시,건물,온실가스 목표관리제 지원 사업,27669.0,0.0
경남,사천시,건물,탄소중립포인트제(에너지분야),5287.0,327.0
경남,산청군,건물,BEMS 설치 및 운영지원,259.0,495.0
경남,산청군,건물,가정용 저녹스 보일러 설치 지원사업,166.0,42.0
경남,산청군,건물,건물 에너지효율등급 인증,2046.0,84.0
경남,산청군,건물,불끄기 캠페인,0.0,0.0
경남,산청군,건물,산청군 공공건축물 제로에너지 빌딩 사업,644.0,0.0
경남,산청군,건물,일과 중 냉난방기 1시간 운휴,392.0,0.0
경남,산청군,건물,점심시간 소등제,42.0,0.0
경남,산청군,건물,점심시간 컴퓨터 절전,0.0,0.0
경남,산청군,건물,취약계층 에너지 복지사업,93.0,140.0
경남,산청군,건물,탄소중립포인트제(에너지분야) 운영,3415.0,266.0
경남,양산시,건물,가정용 친환경 보일러 보급사업,984.0,818.0
경남,양산시,건물,건물에너지 관리시스템 설치 및 운영,623.0,0.0
경남,양산시,건물,건물에너지 효율등급 인증,0.0,0.0
경남,양산시,건물,고효율 도로조명 시설 교체,437.0,1050.0
경남,양산시,건물,공공건축물 그린 리모델링,7.0,1307.0
경남,양산시,건물,공공부문 온실가스 목표관리제 추진,0.0,0.0
경남,양산시,건물,공공청사 에너지 절감사업(냉 난방기기 운휴),413.0,0.0
경남,양산시,건물,공공청사 점심시간 소등,49.0,0.0
경남,양산시,건물,노후 상수도 누수관로 정비 사업,21.0,28637.0
경남,양산시,건물,도시가스 공급 확대,630.0,0.0
경남,양산시,건물,도시철도 역사 자동운전 에스컬레이터 운행,138.0,3709.0
경남,양산시,건물,벽면 녹화 그린커튼 추진,31.0,54.0
경남,양산시,건물,불끄기 캠페인(지구의 날 행사),138.0,0.0
경남,양산시,건물,빗물 재이용 시설 관리,0.0,2100.0
경남,양산시,건물,신축 공공건물 제로에너지건물 인증 확대 등급 (ZEB 5~2 ),8242.0,0.0
경남,양산시,건물,신축 민간 건축물 녹색건축 설계 반영,0.0,0.0
경남,양산시,건물,에너지 절약형 간판개선 사업,380.0,550.0
경남,양산시,건물,저소득층 사회복지시설 환경개선 사업・LED 조명 교체 지원,109.0,246.0
경남,양산시,건물,중수도 이용 관리,1536.0,0.0
경남,양산시,건물,취약가구시설 차열페인트 도장 지원,8.0,175.0
경남,양산시,건물,탄소중립 포인트제 운영,4081.0,286.0
경남,양산시,건물,탄소중립지원센터 지정 운영,0.0,1000.0
경남,의령군,건물,LPG소형저장탱크 보급사업 추진,49.0,4500.0
경남,의령군,건물,가정용 저녹스 보일러 보급사업,46.0,6.0
경남,의령군,건물,냉난방 시간줄이기,0.0,0.0
경남,의령군,건물,도시가스 보급사업 추진,173.0,3750.0
경남,의령군,건물,비산업부문 온실가스 진단 컨설팅 추진,679.0,72.0
경남,의령군,건물,소규모 사업장 방지시설 설치지원사업,0.0,4400.0
경남,의령군,건물,점심시간 소등 실천,21.0,0.0
경남,의령군,건물,취약계층 에너지 복지사업,105.0,600.0
경남,의령군,건물,쿨루프 지원사업,6.0,30.0
경남,의령군,건물,탄소포인트제 인센티브 지급,1680.0,270.0
경남,진주시,건물,1·2정수장 통합 추진(진주시 노후정수장 정비사업),0.0,32698.0
경남,진주시,건물,LED 교체 사업,4275.0,700.0
경남,진주시,건물,LPG 소형저장탱크 보급사업,0.0,9030.0
경남,진주시,건물,ZEB(Zero Energy Buliding) 건축 활성화,0.0,0.0
경남,진주시,건물,가정용 친환경보일러(저녹스) 설치 지원,36046.0,1500.0
경남,진주시,건물,강주 소규모 공공하수처리시설 증설사업,0.0,3869.0
경남,진주시,건물,노후상수관로 교체 공사 및 지방상수도 현대화를 통한 유수율 개선 사업,5025.0,30000.0
경남,진주시,건물,대곡 공공하수처리시설 증설사업,0.0,0.0
경남,진주시,건물,도시 녹화 사업,2925.0,668.0
경남,진주시,건물,도시가스 보급사업,6435.0,19800.0
경남,진주시,건물,빗물 재이용 시설 설치 및 운영,7.0,40.0
경남,진주시,건물,사봉지역 하수관로 정비사업,0.0,20222.0
경남,진주시,건물,서민층 전기시설 및 LPG 호스 개선사업,0.0,480.0
경남,진주시,건물,소규모사업장 저녹스버너 설치 지원사업,376200.0,360.0
경남,진주시,건물,수열에너지 보급,999936.0,227832.0
경남,진주시,건물,스마트 검침 시스템 구축사업,0.0,26000.0
경남,진주시,건물,시청사 유출 지하수 활용사업,30.0,1000.0
경남,진주시,건물,절수기 보급 사업,2217.0,507.0
경남,진주시,건물,진주시 노후하수관로 정비사업(1차-2단계),0.0,15565.0
경남,진주시,건물,진주시 노후하수관로 정비사업(2차),0.0,25666.0
경남,진주시,건물,초전동 외 8개 지구 하수관로 정비사업,0.0,11122.0
경남,진주시,건물,취약계층 에너지 복지사업,4275.0,700.0
경남,진주시,건물,쿨루프 지원사업,19.0,150.0
경남,진주시,건물,탄소중립 포인트제 운영,3700.0,1190.0
경남,창녕군,건물,LPG배관망 구축사업,2690.0,11573.0
경남,창녕군,건물,가로 보안등 체계적 관리,4194.0,2848.0
경남,창녕군,건물,가스전기시설 개선,163.0,307.0
경남,창녕군,건물,노후주택 외부 리모델링 사업,126.0,6500.0
경남,창녕군,건물,도시가스 공급사업,6165.0,10160.0
경남,창녕군,건물,도천면 청사 이전 신축,59.0,4854.0
경남,창녕군,건물,마을회관 리모델링 사업,26.0,1114.0
경남,창녕군,건물,보건지소 그린리모델링사업,48.0,1700.0
경남,창녕군,건물,비산업부문 사업장 온실가스 컨설팅,862.0,65.0
경남,창녕군,건물,온실가스 목표관리제 지원 사업,3961.0,0.0
경남,창녕군,건물,저녹스 보일러 설치 지원사업,778.0,25288.0
경남,창녕군,건물,창녕경찰서 이전 신축부지 조성 사업,346.0,28222.0
경남,창녕군,건물,창녕군 글로벌 평생 학습관 건립,51.0,1248.0
경남,창녕군,건물,창녕문화관 본관 리모델링 사업,548.0,7600.0
경남,창녕군,건물,창녕박물관 복합문화관 개관,122.0,41143.0
경남,창녕군,건물,쿨루프 지원사업,153.0,232.0
경남,창녕군,건물,탄소중립포인트제(에너지분야),8604.0,877.0
경남,창원시,건물,LPG 소형저장탱크 보조사업,60.0,0.0
경남,창원시,건물,가스열펌프(GHP) 냉난방기 개조지원,330.0,423.0
경남,창원시,건물,공공부문 온실가스 에너지 목표관리제,0.0,0.0
경남,창원시,건물,공공시설사업 에너지효율화 등 지속가능성 제고(1++),3562.0,0.0
경남,창원시,건물,공공시설사업 에너지효율화 등 지속가능성 제고(ZEB),3170.0,40165.0
경남,창원시,건물,냉난방 에너지 절약 추진(난방),87783.0,0.0
경남,창원시,건물,냉난방 에너지 절약 추진(냉방),99755.0,0.0
경남,창원시,건물,노후 상수관로 정비,384.0,59088.0
경남,창원시,건물,도시가스 보급 확대,10760.0,8000.0
경남,창원시,건물,빗물 이용 시설 도입,35.0,1000.0
경남,창원시,건물,빗물저금통 설치 지원사업,0.0,200.0
경남,창원시,건물,승강기 회생제동장치 설치 지원사업,1110.0,0.0
경남,창원시,건물,시립 어린이집 그린 리모델링,470.0,1233.0
경남,창원시,건물,시청사 에너지 절감(난방),30.0,0.0
경남,창원시,건물,시청사 에너지 절감(냉방),30.0,0.0
경남,창원시,건물,시청사 에너지 절감(소등),500.0,0.0
경남,창원시,건물,양식장 친환경에너지 보급사업,10690.0,0.0
경남,창원시,건물,에너지 자급자족화 인프라 구축(연료전지),46240.0,0.0
경남,창원시,건물,옥외광고 간판 LED화 지원,165.0,210.0
경남,창원시,건물,의회 건물 고단열 창호교체,70.0,0.0
경남,창원시,건물,지구의 날 “불끄기 캠페인” 추진,45.0,0.0
경남,창원시,건물,지역에너지 신산업 활성화 지원사업(가로등),1300.0,0.0
경남,창원시,건물,지역에너지 신산업 활성화 지원사업(연료전지),770.0,0.0
경남,창원시,건물,지역에너지 신산업 활성화 지원사업(열회수),31240.0,0.0
경남,창원시,건물,창원시 농업기술센터 통합청사 신축(전기) 공사,675.0,750.0
경남,창원시,건물,창원시 물재이용(중수도)시설 설치사업,176070.0,2666.0
경남,창원시,건물,취약계층 및 사회복지시설 고효율 조명 교체공사,5820.0,718.0
경남,창원시,건물,친환경 보일러 보급,141127.0,2370.0
경남,창원시,건물,친환경 에너지 절감장비 보급사업,381600.0,13329.0
경남,창원시,건물,쿨루프 지원,926.0,528.0
경남,창원시,건물,탄소중립포인트제 시민참여 확대,136569.0,15647.0
경남,통영시,건물,LED 가로등 설치 및 교체사업,4865.0,800.0
경남,통영시,건물,가정용 친환경보일러 보급사업,11792.0,500.0
경남,통영시,건물,도시가스 공급사업,1530.0,17000.0
경남,통영시,건물,목재펠릿보일러 설치지원사업,184.0,60.0
경남,통영시,건물,살고 싶은 섬 가꾸기 사업,84.0,0.0
경남,통영시,건물,스마트가든 설치사업,6.0,1500.0
경남,통영시,건물,시원지붕 쿨루프 지원사업,75.0,180.0
경남,통영시,건물,전기시설 개선사업,606.0,300.0
경남,통영시,건물,점심시간 소등실천,161.0,0.0
경남,통영시,건물,제로에너지 통합청사 건립,371.0,90000.0
경남,통영시,건물,취약계층 절수기기 보급,210.0,0.0
경남,통영시,건물,탄소중립 생활 실천,0.0,80.0
경남,통영시,건물,탄소포인트제 운영,5163.0,563.0
경남,통영시,건물,환경교육 활성화 지원사업,0.0,400.0
경남,하동군,건물,비산업부문 온실가스 진단 컨설팅 지원,1133.0,63.0
경남,하동군,건물,서민층 전기시설 개선사업,325.0,270.0
경남,하동군,건물,취약계층 전력효율 향상사업,59.0,270.0
경남,하동군,건물,친환경에너지 타운 조성,0.0,0.0
경남,하동군,건물,쿨루프(시원지붕) 지원 사업,25.0,27.0
경남,하동군,건물,탄소없는 마을 생태관광 활성화 사업,28.0,700.0
경남,하동군,건물,탄소포인트제 시행,1027.0,450.0
경남,하동군,건물,하동군 도시가스 공급사업,91.0,908.0
경남,함양군,건물,가정용 친환경 보일러 설치 지원사업,649.0,130.0
경남,함양군,건물,공공건축물 그린리모델링 지원사업,10.0,2465.0
경남,함양군,건물,공공부문 온실가스 목표관리제 지원사업,711.0,3000.0
경남,함양군,건물,물안개 분사장치(쿨링포그) 지원사업,0.0,300.0
경남,함양군,건물,시원지붕(쿨루프) 지원사업,47.0,118.0
경남,함양군,건물,취약계층 에너지 복지사업,33.0,590.0
경남,함양군,건물,탄소중립포인트제(에너지부문) 운영,278.0,137.0
경남,함양군,건물,환경기초시설 탄소중립 프로그램 지원,124.0,100.0
경남,합천군,건물,가정용 저녹스 보일러 설치 지원사업,335.0,160.0
경남,합천군,건물,서민층 전기시설 개선사업,387.0,262.0
경남,합천군,건물,저소득층 에너지 효율 개선 사업,10.0,0.0
경남,합천군,건물,전력 효율 향상 사업,950.0,1040.0
경남,합천군,건물,차열지붕(쿨루프)지원사업,26.0,510.0
경남,합천군,건물,탄소포인트제 시행,84.0,420.0
경북,경산시,건물,가로등 설치 및 유지보수,2733.0,750.0
경북,경산시,건물,가정용 저녹스보일러 보급사업,21202.0,598.0
경북,경산시,건물,도시가스 미공급지역 지원,2610.0,2820.0
경북,경산시,건물,복지시설 에너지 절약사업,164.0,200.0
경북,경산시,건물,소상공인 고효율기기 지원사업,79.0,240.0
경북,경산시,건물,취약계층 에너지 복지사업,205.0,160.0
경북,경산시,건물,탄소포인트제 인센티브 지원사업,4549.0,290.0
경북,경주시,건물,LPG 소형저장탱크보급사업,716.0,5.0
경북,경주시,건물,경주형 에너지절약 인텐티브제,429.0,20.0
경북,경주시,건물,도시가스미공급지역지원사업,3720.0,63200.0
경북,경주시,건물,복지시설 에너지절약사업 (고효율냉난방기),242.0,485.0
경북,경주시,건물,복지시설 에너지절약사업 (열회수형환기장치),110.0,225.0
경북,경주시,건물,저녹스보일러보급사업,1804.0,300.0
경북,경주시,건물,주택용목재펠릿보일러,1020.0,110.0
경북,경주시,건물,취약계층에너지복지사업 (복지시설 LED조명 교체등수),1155.0,1500.0
경북,경주시,건물,취약계층에너지복지사업 (저소득층 LED조명 교체등수),2145.0,0.0
경북,경주시,건물,탄소포인트제 운영,4976.0,200.0
경북,고령군,건물,가로등 LED 교체,245.0,200.0
경북,고령군,건물,가정용 환경표지인증 보일러(저녹스보일러) 교체,36.0,62.0
경북,고령군,건물,공공건축물 그린 리모델링,7.0,1539.0
경북,고령군,건물,도시가스 공급확대,28.0,2970.0
경북,고령군,건물,도시가스 미공급 지역 소형 LPG 저장탱크 보급,60.0,6840.0
경북,고령군,건물,목재펠릿 보일러 보급,36.0,36.0
경북,고령군,건물,일과 중 냉·난방기 1시간 운휴,13.0,0.0
경북,고령군,건물,제로에너지빌딩(비주거용-4등급),0.0,0.0
경북,고령군,건물,제로에너지빌딩(비주거용-5등급),0.0,0.0
경북,고령군,건물,탄소중립포인트제 운영,1680.0,230.0
경북,구미시,건물,가스열펌프(GHP)저감장치 설치지원사업,0.0,78750.0
경북,구미시,건물,국가 전원 MIX,1782386.0,0.0
경북,구미시,건물,기존건축물 대상 LED조명 보급,260.0,4730.0
경북,구미시,건물,대규모 연료전지 발전소 구축,341220.0,124500.0
경북,구미시,건물,도시가스 공급 확대,190.0,312300.0
경북,구미시,건물,목재펠릿난방 장치,1390.0,120.0
경북,구미시,건물,신규건축물의 제로에너지건축물 보급,1417273.0,0.0
경북,구미시,건물,에너지 자급자족 인프라 구축사업,0.0,0.0
경북,구미시,건물,옥상녹화사업,36.0,200.0
경북,구미시,건물,온실가스ㆍ에너지 목표관리제 추진,24268.0,0.0
경북,구미시,건물,쿨루프 확대,922.0,251.0
경북,구미시,건물,탄소포인트제 운영,15652.0,4938.0
경북,김천시,건물,LED 조명 교체,70.0,230.0
경북,김천시,건물,가로등 LED 교체,616.0,2000.0
경북,김천시,건물,가정용 환경표지인증 보일러(저녹스보일러) 교체,98.0,180.0
경북,김천시,건물,공공건축물 그린 리모델링,0.0,0.0
경북,김천시,건물,도시가스 공급확대,98.0,5927.0
경북,김천시,건물,도시가스 미공급 지역 소형 LPG 저장탱크 보급,14.0,1152.0
경북,김천시,건물,목재펠릿 보일러 보급,861.0,0.0
경북,김천시,건물,복지시설 고효율 냉·난방기 교체사업,0.0,460.0
경북,김천시,건물,불끄기 캠페인 참여,42.0,0.0
경북,김천시,건물,빗물 재이용 시설 도입,0.0,0.0
경북,김천시,건물,일과 중 난방기 1시간 운휴,7.0,0.0
경북,김천시,건물,일과 중 냉방기 1시간 운휴,7.0,20.0
경북,김천시,건물,친환경 목조 건축물 조성,1095.0,13000.0
경북,김천시,건물,쿨루프 설치 확대,16.0,300.0
경북,김천시,건물,탄소중립포인트제 운영,5457.0,240.0
경북,문경시,건물,LPG 소형저장탱크보급사업,199.0,3222000.0
경북,문경시,건물,가스열펌프(GHP) 냉난방기 개조 지원 사업,25.0,157500.0
경북,문경시,건물,도시가스미공급지역 지원사업,141.0,1000000.0
경북,문경시,건물,복지시설 에너지절약사업 – 고효율 냉난방기,0.0,14940.0
경북,문경시,건물,저녹스보일러 보급사업,32.0,90000.0
경북,문경시,건물,주택용 목재펠릿보일러,1913.0,182000.0
경북,문경시,건물,탄소포인트제 운영,1266.0,160000.0
경북,봉화군,건물,공공부문 탄소중립 지원 사업,3517.0,0.0
경북,봉화군,건물,빗물이용시설 설치 지원,1.0,0.0
경북,봉화군,건물,취약계층 LED 교체 지원 사업,1724.0,397.0
경북,봉화군,건물,친환경 보일러 설치 확대,154.0,29.0
경북,봉화군,건물,탄소포인트제(에너지 분야) 가입 확대,887.0,237.0
경북,상주시,건물,가로등 LED 교체,1551.0,1050.0
경북,상주시,건물,건물지원사업,1382.0,1562.0
경북,상주시,건물,그린리모델링 확산(비주거 3등급),9457.0,0.0
경북,상주시,건물,도시가스 공급 확대,353.0,98.0
경북,상주시,건물,목재펠릿보일러 보급,7237.0,260.0
경북,상주시,건물,비산업 부문 온실가스 진단·컨설팅,0.0,0.0
경북,상주시,건물,소형 LPG탱크 보급,0.0,7719.0
경북,상주시,건물,융복합지원사업,8945.0,123230.0
경북,상주시,건물,저녹스보일러 보급,1143.0,101.0
경북,상주시,건물,주택지원사업,10410.0,327.0
경북,상주시,건물,취약계층 에너지효율 개선사업,819.0,0.0
경북,상주시,건물,취약계층 주택 LED 교체,583.0,392.0
경북,상주시,건물,탄소중립포인트제 가입 확대,14.0,0.0
경북,성주군,건물,LPG 소형저장 탱크 보급사업,499.0,10500.0
경북,성주군,건물,가정용 저녹스 보일러 설치 지원사업,280.0,120.0
경북,성주군,건물,그린리모델링(공동주택) 지원사업,143.0,5190.0
경북,성주군,건물,목재펠릿 보일러,6315.0,1205.0
경북,성주군,건물,복지시설 에너지절약사업,1531.0,3750.0
경북,성주군,건물,성주군 도시가스 공급,32.0,336.0
경북,성주군,건물,탄소중립생활 실천운동,497.0,200.0
경북,성주군,건물,탄소포인트제 활성화,378.0,600.0
경북,안동시,건물,가로등 LED 구축 및 운영,562.0,3000.0
경북,안동시,건물,가정용 저녹스보일러 보급 확대,210.0,290.0
경북,안동시,건물,건설기계 엔진교체,1827.0,8580.0
경북,안동시,건물,공공 노후건축물 그린리모델링,41.0,9395.0
경북,안동시,건물,도시가스 공급 확대,127.0,6080.0
경북,안동시,건물,목재펠릿보일러 보급 확대,105.0,100.0
경북,안동시,건물,소형 LPG탱크 보급,133.0,12631.0
경북,안동시,건물,탄소포인트제 운영 활성화,4848.0,760.0
경북,영덕군,건물,LPG 소형저장탱크보급사업,512.0,3300.0
경북,영덕군,건물,도시가스 미공급지역 지원사업,1048.0,5000.0
경북,영덕군,건물,복지시설 에너지절약사업 - 고효율 냉난방기,24.0,0.0
경북,영덕군,건물,저녹스보일러보급사업,1129.0,10.0
경북,영덕군,건물,주택용 목재펠릿 보일러 보급사업,555.0,35.0
경북,영덕군,건물,탄소포인트제 운영,370.0,80.0
경북,영양군,건물,LED 가로등 교체,378.0,525.0
경북,영양군,건물,간판개선사업 추진,108.0,1092.0
경북,영양군,건물,공공기관 LED등기구 교체,48.0,210.0
경북,영양군,건물,에너지효율개선사업,0.0,92340.0
경북,영주시,건물,LED보안등 개체공사(읍면동),1353.0,1500.0
경북,영주시,건물,가스열펌프(GHP)냉난방기 개조지원사업,0.0,125.0
경북,영주시,건물,가정용저녹스보일러보급사업,528.0,155.0
경북,영주시,건물,고효율 냉난방기 교체사업,65.0,295.0
경북,영주시,건물,농촌LPG소형저장탱크 보급사업,300.0,3655.0
경북,영주시,건물,도시가스 공급소외지역 지원사업,578.0,1635.0
경북,영주시,건물,목재펠릿보일러 지원사업,957.0,90.0
경북,영주시,건물,열회수형 환기장치 설치지원 사업,0.0,120.0
경북,영주시,건물,저소득층 LED조명등 교체지원사업,167.0,320.0
경북,영주시,건물,취약지역 도시가스 보급사업,410.0,1250.0
경북,영주시,건물,탄소포인트제 활성화,12616.0,340.0
경북,영천시,건물,가정용 저녹스보일러 보급사업,699.0,780.0
경북,영천시,건물,공공건축물 그린리모델링 사업,111.0,3000.0
경북,영천시,건물,노후가로등 및 보안등기구 교체(LED) 공사,420.0,2500.0
경북,영천시,건물,농어촌 장애인 주택개조 지원사업,289.0,260.0
경북,영천시,건물,도시가스 미공급지역 지원사업,112.0,8600.0
경북,영천시,건물,목재펠릿 보일러 보급지원,249.0,150.0
경북,영천시,건물,복지시설 에너지절약사업,9.0,396.0
경북,영천시,건물,영천시 도시가스 공급사업 보조금 지원,19.0,800.0
경북,영천시,건물,취약계층 에너지복지사업,129.0,502.0
경북,영천시,건물,클린마을 공동체 만들기,10.0,120.0
경북,영천시,건물,탄소포인트제(에너지) 운영,7911.0,488.0
경북,예천군,건물,LPG 소형저장탱크 보급 확대,0.0,1020.0
경북,예천군,건물,가로등 LED 교체,350.0,1000.0
경북,예천군,건물,가정용 저녹스보일러 보급사업,212.0,240.0
경북,예천군,건물,공공건축물 그린 리모델링,11.0,993.0
경북,예천군,건물,노후 상수관망 정비사업,17.0,50789.0
경북,예천군,건물,도시가스 공급 확대,84.0,1640.0
경북,예천군,건물,복지시설 고효율 냉난방기 교체사업,20.0,711.0
경북,예천군,건물,일과 중 냉난방기 1시간 운휴,12.0,0.0
경북,예천군,건물,주택용 목재펠릿보일러 설치 지원,618.0,302.0
경북,예천군,건물,직장인 점심시간 소등,230.0,0.0
경북,예천군,건물,탄소중립포인트제(에너지) 운영,212.0,700.0
경북,울릉군,건물,LPG 배관망 공급,0.0,0.0
경북,울릉군,건물,공공건축물 그린리모델링,126.0,0.0
경북,울릉군,건물,탄소포인트제 참여확대,246.0,20.0
경북,울진군,건물,노후 도로조명 개량공사(LED조명 교체),48.0,135.0
경북,울진군,건물,도시가스 신설비 지원,10.0,300.0
경북,울진군,건물,목재펠릿보일러 보조사업,250.0,100.0
경북,울진군,건물,읍면단위 LPG 배관망 구축사업,80.0,10000.0
경북,울진군,건물,친환경보일러 확대 보급,11.0,89.0
경북,울진군,건물,탄소중립 포인트제(가구)가입 확대,320.0,370.0
경북,의성군,건물,가로등 IoT 양방향 시스템 설치공사,170.0,0.0
경북,의성군,건물,가정용 저녹스보일러 설치지원,598.0,80.0
경북,의성군,건물,공공부문 온실가스 목표관리제,0.0,0.0
경북,의성군,건물,기업에너지절감 원스톱패키지 지원사업,0.0,43.0
경북,의성군,건물,노후상수관망 정비,84.0,41350.0
경북,의성군,건물,농업기술센터 그린리모델링,500.0,0.0
경북,의성군,건물,도시가스 미공급지역 지원,687.0,2030.0
경북,의성군,건물,복지시설에너지절약사업(고효율냉난방기),219.0,4080.0
경북,의성군,건물,복지시설에너지절약사업(열회수형환기장치),0.0,550.0
경북,의성군,건물,소상공인 고효율기기 지원사업,111.0,650.0
경북,의성군,건물,에너지절약형 보안등 정비공사,6546.0,900.0
경북,의성군,건물,의성종합복지관 리모델링,40.0,32.0
경북,의성군,건물,청소년센터 수영장 히트펌프 설치,628.0,190.0
경북,의성군,건물,취약계층 에너지복지사업,48.0,878.0
경북,의성군,건물,탄소중립 에너지전환 시범마을 지원,1.0,180.0
경북,의성군,건물,탄소중립포인트제(에너지),3901.0,160.0
경북,청도군,건물,도시가스미공급지역지원사업,2475.0,440.0
경북,청도군,건물,저녹스보일러보급사업,272.0,10.0
경북,청송군,건물,도시가스 미공급 지역 소형 LPG 저장탱크 보급,3050.0,1500.0
경북,청송군,건물,목재펠릿 보일러 보급,525.0,38.0
경북,청송군,건물,상수도 누수관 정비사업,170.0,12697.0
경북,청송군,건물,옥외광고 간판조명 LED화,399.0,0.0
경북,청송군,건물,탄소중립포인트제 운영,2596.0,216.0
경북,칠곡군,건물,가정용 저녹스보일러 보급사업,403.0,9000.0
경북,칠곡군,건물,간판개선사업,61.0,2500.0
경북,칠곡군,건물,건축물 에너지 등급제,0.0,0.0
경북,칠곡군,건물,공공건물 녹색건축 설계기준 시행,0.0,0.0
경북,칠곡군,건물,복지시설 고효율 냉난방기 교체사업,30.0,350.0
경북,칠곡군,건물,빈집대상 그린리모델링 추진,197.0,1750.0
경북,칠곡군,건물,탄소중립포인트제 운영,2247.0,300.0
경북,포항시,건물,공공 노후건축물 그린리모델링,917.0,0.0
경북,포항시,건물,도시가스 공급확대,3991.0,21020.0
경북,포항시,건물,목재펠릿보일러 보급,10865.0,841.0
경북,포항시,건물,민간부문 그린리모델링,2750.0,0.0
경북,포항시,건물,소형 LPG탱크 보급,9311.0,57590.0
경북,포항시,건물,수소연료전지 보급(건물형),707.0,63.0
경북,포항시,건물,수소연료전지 보급(산단),1464330.0,300000.0
경북,포항시,건물,친환경 보일러 보급,68471.0,0.0
경북,포항시,건물,쿨루프 보급,81.0,0.0
경북,포항시,건물,"탄소중립(기후, 환경) 교육",2450.0,0.0
경북,포항시,건물,탄소포인트제 참여 확대,1007.0,2200.0
광주,광산구,건물,공공건축물 그린리모델링,0.0,4000.0
광주,광산구,건물,공공부문 온실가스 목표관리제 운영,0.0,0.0
광주,광산구,건물,도로조명시설 밝기개선사업,890.0,2740.0
광주,광산구,건물,도심 속 빈집 정비 사업,0.0,2400.0
광주,광산구,건물,마을 단위 LPG 소형저장탱크 보급,0.0,1400.0
광주,광산구,건물,안심하고 걸을 수 있는 공원 밝기개선,130.0,1500.0
광주,광산구,건물,온실가스 및 에너지 목표관리를 위한 공공체육시설 조명시설 개선사업,4.0,80.0
광주,광산구,건물,저소득층 맞춤형 에너지 지원사업,861.0,39250.0
광주,광산구,건물,청사 에너지 절약으로 기후위기 대응,0.0,0.0
광주,광산구,건물,취약계층 맞춤형 기후변화 안전망 구축,69.0,1000.0
광주,광산구,건물,취약계층 에너지 복지사업,80.0,634.0
광주,광산구,건물,탄소 줄이는 친환경 보일러 지원 사업,668.0,750.0
광주,광산구,건물,탄소중립포인트제 운영(LNG 사용 절감량),0.0,0.0
광주,광산구,건물,탄소중립포인트제 운영(수도 사용 절감량),0.0,0.0
광주,광산구,건물,탄소중립포인트제 운영(신규가입 가구수),441.0,0.0
광주,광산구,건물,탄소중립포인트제 운영(전력 사용 절감량),0.0,0.0
광주,남구,건물,"LED 가로등, 보안등 교체사업 (가로등)",67.0,2600.0
광주,남구,건물,"LED 가로등, 보안등 교체사업 (보안등)",104.0,0.0
광주,남구,건물,가정용 친환경보일러 설치 지원,672.0,1230.0
광주,남구,건물,기후위기 취약계층 쿨루프 설치 사업,58.0,840.0
광주,남구,건물,사회복지시설 에너지효율 개선사업(정성),0.0,100.0
광주,남구,건물,재활용 클린하우스 조성,0.0,20.0
광주,남구,건물,저소득층 에너지효율 개선사업(정성),0.0,4400.0
광주,남구,건물,취약계층 LED 교체사업(백열등),42.0,0.0
광주,남구,건물,취약계층 LED 교체사업(형광등),165.0,1029.0
광주,남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가스 절감량),0.0,0.0
광주,남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (가입수),417.0,1330.0
광주,남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (수도 절감량),0.0,0.0
광주,남구,건물,탄소중립포인트(에너지)안내 및 가입 홍보 활동 (전력 절감량),0.0,0.0
광주,동구,건물,건축물 에너지 관련 인증 확산,65450.0,0.0
광주,동구,건물,공공건축물 그린 리모델링,301.0,201.0
광주,동구,건물,공동주택 온실가스 저감 지원사업,84.0,200.0
광주,동구,건물,노후 도로조명 및 가로등 LED 교체,1512.0,55.0
광주,동구,건물,도시가스 공급 확대,68.0,900.0
