광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,,,
서울,성동구,서울 성동구,흡수원,해외 사막화 방지를 위한 성동숲 조성,2030,16,0,,,,,,,,,,,,,,,,,,,,
서울,성동구,서울 성동구,흡수원,해외 사막화 방지를 위한 성동숲 조성,2034,23,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,가정용 친환경보일러 설치 지원사업,2025,43703,71,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,가정용 친환경보일러 설치 지원사업,2026,49063,71,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,가정용 친환경보일러 설치 지원사업,2027,54423,71,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,가정용 친환경보일러 설치 지원사업,2028,59783,71,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,가정용 친환경보일러 설치 지원사업,2029,65143,71,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,가정용 친환경보일러 설치 지원사업,2030,70503,71,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,가정용 친환경보일러 설치 지원사업,2034,335612,286,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,건물 에너지 신고 등급제,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,건물 에너지 신고 등급제,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,건물 에너지 신고 등급제,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,건물 에너지 신고 등급제,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,건물 에너지 신고 등급제,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,건물 에너지 신고 등급제,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,건물 에너지 신고 등급제,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공건축물 그린리모델링,2025,267,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공건축물 그린리모델링,2026,267,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공건축물 그린리모델링,2027,306,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공건축물 그린리모델링,2028,344,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공건축물 그린리모델링,2029,382,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공건축물 그린리모델링,2030,420,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공건축물 그린리모델링,2034,2063,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공부문 온실가스 에너지 목표관리제,2025,863,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공부문 온실가스 에너지 목표관리제,2026,988,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공부문 온실가스 에너지 목표관리제,2027,1142,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공부문 온실가스 에너지 목표관리제,2028,1346,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공부문 온실가스 에너지 목표관리제,2029,1596,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공부문 온실가스 에너지 목표관리제,2030,2125,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공공부문 온실가스 에너지 목표관리제,2034,10771,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공동주택 에너지 효율화(LED 조명교체),2025,218,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공동주택 에너지 효율화(LED 조명교체),2026,233,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공동주택 에너지 효율화(LED 조명교체),2027,248,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공동주택 에너지 효율화(LED 조명교체),2028,263,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공동주택 에너지 효율화(LED 조명교체),2029,278,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공동주택 에너지 효율화(LED 조명교체),2030,293,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공동주택 에너지 효율화(LED 조명교체),2034,1322,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공원 등 고효율 LED 조명 교체 추진,2025,133,500,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공원 등 고효율 LED 조명 교체 추진,2026,142,500,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공원 등 고효율 LED 조명 교체 추진,2027,150,500,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공원 등 고효율 LED 조명 교체 추진,2028,159,500,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공원 등 고효율 LED 조명 교체 추진,2029,168,500,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공원 등 고효율 LED 조명 교체 추진,2030,177,500,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,공원 등 고효율 LED 조명 교체 추진,2034,793,2000,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,관내 그린캠퍼스 관리,2025,8364,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,관내 그린캠퍼스 관리,2026,8364,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,관내 그린캠퍼스 관리,2027,8364,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,관내 그린캠퍼스 관리,2028,8364,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,관내 그린캠퍼스 관리,2029,8364,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,관내 그린캠퍼스 관리,2030,8364,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,관내 그린캠퍼스 관리,2034,33456,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,녹색건축물 설계기준 및 뉴타운 해제지역 내 건축심의 가이드 라인 적용,2025,3116,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,녹색건축물 설계기준 및 뉴타운 해제지역 내 건축심의 가이드 라인 적용,2026,3401,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,녹색건축물 설계기준 및 뉴타운 해제지역 내 건축심의 가이드 라인 적용,2027,3686,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,녹색건축물 설계기준 및 뉴타운 해제지역 내 건축심의 가이드 라인 적용,2028,3971,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,녹색건축물 설계기준 및 뉴타운 해제지역 내 건축심의 가이드 라인 적용,2029,4256,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,녹색건축물 설계기준 및 뉴타운 해제지역 내 건축심의 가이드 라인 적용,2030,4541,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,녹색건축물 설계기준 및 뉴타운 해제지역 내 건축심의 가이드 라인 적용,2034,21014,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,대기전력차단기 보급 확대,2025,1053,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,대기전력차단기 보급 확대,2026,1138,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,대기전력차단기 보급 확대,2027,1223,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,대기전력차단기 보급 확대,2028,1308,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,대기전력차단기 보급 확대,2029,1393,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,대기전력차단기 보급 확대,2030,1478,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,대기전력차단기 보급 확대,2034,6762,40,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업 교육 및 홍보,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업 교육 및 홍보,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업 교육 및 홍보,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업 교육 및 홍보,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업 교육 및 홍보,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업 교육 및 홍보,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업 교육 및 홍보,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(건물 BRP),2025,70,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(건물 BRP),2026,140,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(건물 BRP),2027,210,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(건물 BRP),2028,280,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(건물 BRP),2029,349,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(건물 BRP),2030,419,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(건물 BRP),2034,2376,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(주택 BRP),2025,87,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(주택 BRP),2026,111,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(주택 BRP),2027,134,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(주택 BRP),2028,157,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(주택 BRP),2029,180,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(주택 BRP),2030,203,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,민간건물 에너지 효율화 사업(주택 BRP),2034,1044,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,블루수소를 활용한 연료전지 발전,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,블루수소를 활용한 연료전지 발전,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,블루수소를 활용한 연료전지 발전,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,블루수소를 활용한 연료전지 발전,2028,1003,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,블루수소를 활용한 연료전지 발전,2029,51147,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,블루수소를 활용한 연료전지 발전,2030,151435,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,블루수소를 활용한 연료전지 발전,2034,605740,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,새빛주택 지원사업,2025,9,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,새빛주택 지원사업,2026,19,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,새빛주택 지원사업,2027,30,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,새빛주택 지원사업,2028,53,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,새빛주택 지원사업,2029,76,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,새빛주택 지원사업,2030,99,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,새빛주택 지원사업,2034,626,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북가상발전소 추진(DR),2025,5,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북가상발전소 추진(DR),2026,5,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북가상발전소 추진(DR),2027,5,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북가상발전소 추진(DR),2028,5,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북가상발전소 추진(DR),2029,5,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북가상발전소 추진(DR),2030,5,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북가상발전소 추진(DR),2034,20,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,"성북구 도로조명(가로등, 보안등) 개선사업",2025,792,640,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,"성북구 도로조명(가로등, 보안등) 개선사업",2026,844,640,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,"성북구 도로조명(가로등, 보안등) 개선사업",2027,896,640,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,"성북구 도로조명(가로등, 보안등) 개선사업",2028,948,640,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,"성북구 도로조명(가로등, 보안등) 개선사업",2029,1001,640,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,"성북구 도로조명(가로등, 보안등) 개선사업",2030,1053,640,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,"성북구 도로조명(가로등, 보안등) 개선사업",2034,4737,2560,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북구청 LED 교체,2025,175,229,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북구청 LED 교체,2026,175,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북구청 LED 교체,2027,175,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북구청 LED 교체,2028,175,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북구청 LED 교체,2029,175,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북구청 LED 교체,2030,175,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북구청 LED 교체,2034,698,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북절전소 운영 활성화,2025,3269,100,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북절전소 운영 활성화,2026,3795,100,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북절전소 운영 활성화,2027,4321,100,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북절전소 운영 활성화,2028,4846,100,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북절전소 운영 활성화,2029,5372,100,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북절전소 운영 활성화,2030,5898,100,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,성북절전소 운영 활성화,2034,28852,400,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,승강기 자가발전장치 설치지원,2025,181,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,승강기 자가발전장치 설치지원,2026,181,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,승강기 자가발전장치 설치지원,2027,181,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,승강기 자가발전장치 설치지원,2028,181,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,승강기 자가발전장치 설치지원,2029,181,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,승강기 자가발전장치 설치지원,2030,181,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,승강기 자가발전장치 설치지원,2034,724,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,신규건축물 ZEB 확대,2025,8338,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,신규건축물 ZEB 확대,2026,8452,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,신규건축물 ZEB 확대,2027,8566,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,신규건축물 ZEB 확대,2028,8680,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,신규건축물 ZEB 확대,2029,8794,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,신규건축물 ZEB 확대,2030,8908,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,신규건축물 ZEB 확대,2034,36772,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,안심 집수리 보조사업,2025,92,240,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,안심 집수리 보조사업,2026,101,240,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,안심 집수리 보조사업,2027,119,240,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,안심 집수리 보조사업,2028,118,240,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,안심 집수리 보조사업,2029,127,240,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,안심 집수리 보조사업,2030,135,240,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,안심 집수리 보조사업,2034,628,960,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,에코마일리지 운영 내실화,2025,2268,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,에코마일리지 운영 내실화,2026,2428,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,에코마일리지 운영 내실화,2027,2589,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,에코마일리지 운영 내실화,2028,2749,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,에코마일리지 운영 내실화,2029,2910,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,에코마일리지 운영 내실화,2030,3070,15,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,에코마일리지 운영 내실화,2034,13886,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,옥상정원,2025,28,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,옥상정원,2026,28,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,옥상정원,2027,28,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,옥상정원,2028,28,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,옥상정원,2029,28,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,옥상정원,2030,28,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,옥상정원,2034,112,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,자동운전 에스컬레이터 운행,2025,149,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,자동운전 에스컬레이터 운행,2026,149,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,자동운전 에스컬레이터 운행,2027,149,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,자동운전 에스컬레이터 운행,2028,149,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,자동운전 에스컬레이터 운행,2029,149,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,자동운전 에스컬레이터 운행,2030,149,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,자동운전 에스컬레이터 운행,2034,596,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,저소득층 에너지 효율 개선 사업,2025,1062,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,저소득층 에너지 효율 개선 사업,2026,1233,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,저소득층 에너지 효율 개선 사업,2027,1405,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,저소득층 에너지 효율 개선 사업,2028,1576,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,저소득층 에너지 효율 개선 사업,2029,1748,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,저소득층 에너지 효율 개선 사업,2030,1919,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,저소득층 에너지 효율 개선 사업,2034,9392,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,중수도 이용 확대,2025,480,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,중수도 이용 확대,2026,480,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,중수도 이용 확대,2027,480,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,중수도 이용 확대,2028,480,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,중수도 이용 확대,2029,480,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,중수도 이용 확대,2030,480,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,중수도 이용 확대,2034,1920,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,취약계층 에너지복지(LED 교체),2025,261,21,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,취약계층 에너지복지(LED 교체),2026,263,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,취약계층 에너지복지(LED 교체),2027,264,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,취약계층 에너지복지(LED 교체),2028,266,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,취약계층 에너지복지(LED 교체),2029,267,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,취약계층 에너지복지(LED 교체),2030,269,10,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,취약계층 에너지복지(LED 교체),2034,1090,40,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,친환경 목조 건축물 조성,2025,410,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,친환경 목조 건축물 조성,2026,410,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,친환경 목조 건축물 조성,2027,410,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,친환경 목조 건축물 조성,2028,410,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,친환경 목조 건축물 조성,2029,410,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,친환경 목조 건축물 조성,2030,410,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,친환경 목조 건축물 조성,2034,1640,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,쿨루프,2025,11,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,쿨루프,2026,11,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,쿨루프,2027,11,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,쿨루프,2028,11,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,쿨루프,2029,11,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,쿨루프,2030,11,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,쿨루프,2034,44,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,희망의 집수리 사업,2025,76,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,희망의 집수리 사업,2026,88,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,희망의 집수리 사업,2027,99,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,희망의 집수리 사업,2028,111,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,희망의 집수리 사업,2029,122,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,희망의 집수리 사업,2030,134,60,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,건물,희망의 집수리 사업,2034,650,240,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,공공기관 친환경차 보급 확대,2025,54,76,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,공공기관 친환경차 보급 확대,2026,56,76,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,공공기관 친환경차 보급 확대,2027,58,76,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,공공기관 친환경차 보급 확대,2028,60,76,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,공공기관 친환경차 보급 확대,2029,62,76,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,공공기관 친환경차 보급 확대,2030,64,76,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,공공기관 친환경차 보급 확대,2034,276,304,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,교통량 감축 프로그램 시행,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,교통량 감축 프로그램 시행,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,교통량 감축 프로그램 시행,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,교통량 감축 프로그램 시행,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,교통량 감축 프로그램 시행,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,교통량 감축 프로그램 시행,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,교통량 감축 프로그램 시행,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,도로열선 확대,2025,2231,1986,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,도로열선 확대,2026,2435,1646,,,,,,,,,,,,,,,,,,,,
서울,성북구,서울 성북구,수송,도로열선 확대,2027,2639,1646,,,,,,,,,,,,,,,,,,,,
