광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,운행 경유차 배출가스 저감사업,2025,466 ,"1,145 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,운행 경유차 배출가스 저감사업,2026,932 ,"1,145 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,운행 경유차 배출가스 저감사업,2027,"1,398 ","1,145 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,운행 경유차 배출가스 저감사업,2028,"1,864 ","1,145 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,운행 경유차 배출가스 저감사업,2029,"2,331 ","1,145 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,운행 경유차 배출가스 저감사업,2030,"2,797 ","1,145 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,운행 경유차 배출가스 저감사업,2034,"15,848 ","4,579 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,자동차 탄소포인트제 인센티브 지원사업,2025,71 ,6 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,자동차 탄소포인트제 인센티브 지원사업,2026,71 ,6 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,자동차 탄소포인트제 인센티브 지원사업,2027,71 ,6 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,자동차 탄소포인트제 인센티브 지원사업,2028,71 ,6 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,자동차 탄소포인트제 인센티브 지원사업,2029,71 ,6 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,자동차 탄소포인트제 인센티브 지원사업,2030,71 ,6 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,자동차 탄소포인트제 인센티브 지원사업,2034,284 ,24 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"전기차(승용차, 이륜차) 보급사업",2025,70 ,747 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"전기차(승용차, 이륜차) 보급사업",2026,139 ,747 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"전기차(승용차, 이륜차) 보급사업",2027,209 ,747 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"전기차(승용차, 이륜차) 보급사업",2028,278 ,747 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"전기차(승용차, 이륜차) 보급사업",2029,348 ,747 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"전기차(승용차, 이륜차) 보급사업",2030,418 ,747 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,"전기차(승용차, 이륜차) 보급사업",2034,"2,366 ","2,988 ",,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기충전기 보급,2025,0 ,279 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기충전기 보급,2026,0 ,279 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기충전기 보급,2027,0 ,279 ,,,,,,,,,,,,,,,,,,
전남,강진군,전남 강진군,수송,전기충전기 보급,2028,0 ,279 ,,,,,,,,,,,,,,,,,,
