광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,음식물류 폐기물 발생량 감량,2028,7,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,음식물류 폐기물 발생량 감량,2029,7,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,음식물류 폐기물 발생량 감량,2030,7,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,음식물류 폐기물 발생량 감량,2034,7,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,축분 고속발효시설 설치지원,2025,640,2942,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,축분 고속발효시설 설치지원,2026,640,3954,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,축분 고속발효시설 설치지원,2027,640,4966,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,축분 고속발효시설 설치지원,2028,640,5978,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,축분 고속발효시설 설치지원,2029,640,6990,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,축분 고속발효시설 설치지원,2030,640,6990,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,폐기물,축분 고속발효시설 설치지원,2034,640,6990,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,도심 녹지면적 확대,2025,7,1000,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,도심 녹지면적 확대,2026,7,1000,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,도심 녹지면적 확대,2027,8,1000,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,도심 녹지면적 확대,2028,8,1000,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,도심 녹지면적 확대,2029,9,1000,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,도심 녹지면적 확대,2030,9,1000,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,도심 녹지면적 확대,2034,11,1000,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2025,24,2037,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2025,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2025,18,2037,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2025,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2025,24,2037,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2025,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2025,18,2037,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2025,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2026,24,8247,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2026,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2026,18,8247,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2026,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2026,24,8247,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2026,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2026,18,8247,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2026,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2027,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2027,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2027,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2027,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2027,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2027,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2027,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2027,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2028,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2028,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2028,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2028,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2028,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2028,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2028,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2028,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2029,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2029,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2029,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2029,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2029,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2029,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2029,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2029,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2030,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2030,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2030,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2030,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2030,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2030,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2030,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2030,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2034,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2034,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2034,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2034,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2034,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2034,24,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2034,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,블루카본 기반조성 및 유지관리,2034,18,0,,,,,,,,,,,,,,,,,
전북,고창군,전북 고창군,흡수원,탄소흡수원 산림경영 확대,2025,2649,1876,,,,,,,,,,,,,,,,,
